연도,국가명,구분,계,적,공
2024,에스토니아,출항,139.0,139.0,0.0
2024,에콰도르,출항,17708.0,5370.0,12338.0
2024,엘살바도르,출항,412.0,412.0,0.0
2024,영국,출항,25536.25,25495.25,41.0
2024,영국령 버진아일랜드,출항,6.0,6.0,0.0
2024,예멘,출항,141.0,141.0,0.0
2024,오만,출항,8014.0,8012.0,2.0
2024,온두라스,출항,247.0,247.0,0.0
2024,요르단,출항,1454.25,1454.25,0.0
2024,우루과이,출항,620.0,620.0,0.0
2024,우크라이나,출항,136.0,136.0,0.0
2024,이라크,출항,2333.25,2333.25,0.0
2024,이란,출항,5504.0,5504.0,0.0
2024,이스라엘,출항,15803.25,14816.25,987.0
2024,이집트,출항,36088.25,36088.25,0.0
2024,이탈리아,출항,65823.75,64832.75,991.0
2024,인도,출항,174775.25,173995.25,780.0
2024,인도네시아,출항,98681.5,97615.5,1066.0
2024,일본,출항,411319.25,320977.25,90342.0
2024,자메이카,출항,2038.0,2038.0,0.0
2024,적도 기니,출항,31.0,31.0,0.0
2024,조지아,출항,194.0,194.0,0.0
2024,중국,출항,1433559.5,665158.25,768401.25
2024,지부티,출항,178.0,178.0,0.0
2024,칠레,출항,38123.0,22601.0,15522.0
2024,카메룬,출항,172.0,172.0,0.0
2024,카타르,출항,5880.0,5439.0,441.0
2024,캄보디아,출항,3494.0,3494.0,0.0
2024,캐나다,출항,126347.0,125308.0,1039.0
2024,케냐,출항,1658.0,1658.0,0.0
2024,케이맨 제도,출항,9.0,9.0,0.0
2024,코모로,출항,2.0,2.0,0.0
2024,코스타리카,출항,696.0,696.0,0.0
2024,코트디부아르,출항,1719.25,1719.25,0.0
2024,콜롬비아,출항,23287.0,19596.0,3691.0
2024,콩고,출항,221.0,221.0,0.0
2024,콩고 민주 공화국,출항,243.0,243.0,0.0
2024,쿠바,출항,302.0,302.0,0.0
2024,쿠웨이트,출항,1040.0,1040.0,0.0
2024,크로아티아,출항,2143.0,2143.0,0.0
2024,키리바시,출항,94.0,93.0,1.0
2024,키프로스,출항,98.0,98.0,0.0
2024,탄자니아,출항,1293.0,1293.0,0.0
2024,태국,출항,92852.25,86749.25,6103.0
2024,토고,출항,4744.0,4519.0,225.0
2024,통가,출항,9.0,9.0,0.0
2024,투발루,출항,1.0,1.0,0.0
2024,튀니지,출항,681.0,681.0,0.0
2024,튀르키예,출항,100143.75,100042.75,101.0
2024,트리니다드 토바고,출항,553.0,553.0,0.0
2024,파나마,출항,46885.0,22070.0,24815.0
2024,파라과이,출항,73.0,73.0,0.0
2024,파키스탄,출항,20824.0,20824.0,0.0
2024,파푸아 뉴기니,출항,1512.0,1465.0,47.0
2024,팔라우,출항,81.0,66.0,15.0
2024,페루,출항,19225.0,14007.0,5218.0
2024,포르투갈,출항,1122.0,1122.0,0.0
2024,폴란드,출항,10559.0,10533.0,26.0
2024,푸에르토리코,출항,183.0,183.0,0.0
2024,프랑스,출항,19482.5,19301.5,181.0
2024,프랑스령 기아나,출항,22.0,22.0,0.0
2024,프랑스령 폴리네시아,출항,190.0,65.0,125.0
2024,피지,출항,609.0,476.0,133.0
2024,핀란드,출항,301.0,301.0,0.0
2024,필리핀,출항,48453.25,48385.25,68.0
2024,호주,출항,67513.25,62273.25,5240.0
2024,홍콩,출항,46874.0,44418.0,2456.0
2024,가나,환적,6127.5,6074.5,53.0
2024,가봉,환적,2867.0,2867.0,0.0
2024,가이아나,환적,6357.0,6352.0,5.0
2024,감비아,환적,302.0,302.0,0.0
2024,과들루프,환적,618.0,618.0,0.0
2024,과테말라,환적,53065.25,52451.25,614.0
2024,괌,환적,8592.0,3970.0,4622.0
2024,그레나다,환적,287.0,287.0,0.0
2024,그리스,환적,24763.5,21122.75,3640.75
2024,기니,환적,1897.0,1897.0,0.0
2024,기니비사우,환적,84.0,84.0,0.0
2024,나미비아,환적,2294.0,2294.0,0.0
2024,나우루,환적,172.0,172.0,0.0
2024,나이지리아,환적,7826.75,7825.75,1.0
2024,남아프리카,환적,21269.0,19930.0,1339.0
2024,네덜란드,환적,36338.25,33177.25,3161.0
2024,노르웨이,환적,1442.5,1442.5,0.0
2024,뉴질랜드,환적,35189.0,34252.0,937.0
2024,뉴칼레도니아,환적,3236.0,3052.0,184.0
2024,니우에,환적,3.0,3.0,0.0
2024,니카라과,환적,11054.25,10465.25,589.0
2024,대만,환적,131424.25,111321.25,20103.0
2024,대한민국,환적,329529.0,314938.0,14591.0
2024,덴마크,환적,4100.0,4100.0,0.0
2024,도미니카 공화국,환적,38321.25,38300.25,21.0
2024,도미니카 연방,환적,170.0,170.0,0.0
2024,독일,환적,39605.75,37848.75,1757.0
2024,동티모르,환적,70.0,70.0,0.0
2024,라이베리아,환적,401.75,401.75,0.0
2024,라트비아,환적,3546.0,3546.0,0.0
2024,러시아,환적,226781.0,224722.0,2059.0
2024,레바논,환적,2642.0,2642.0,0.0
2024,레위니옹,환적,130.0,126.0,4.0
2024,루마니아,환적,14834.75,14834.75,0.0
2024,리비아,환적,2020.5,2020.5,0.0
2024,리투아니아,환적,876.0,874.0,2.0
2024,마다가스카르,환적,795.0,795.0,0.0
2024,마르티니크,환적,416.0,416.0,0.0
2024,마샬 제도,환적,1571.0,1484.0,87.0
2024,마요트,환적,3.0,3.0,0.0
2024,마카오,환적,1.0,1.0,0.0
2024,말레이시아,환적,157974.0,155995.0,1979.0
2024,멕시코,환적,550060.25,521381.0,28679.25
2024,모로코,환적,24547.5,24426.5,121.0
2024,모리셔스,환적,1546.25,621.25,925.0
2024,모리타니,환적,1340.25,1340.25,0.0
2024,모잠비크,환적,3027.0,3027.0,0.0
2024,몬세라트,환적,2.0,2.0,0.0
2024,몬테네그로,환적,303.0,303.0,0.0
2024,몰디브,환적,418.0,418.0,0.0
2024,몰타,환적,872.0,872.0,0.0
2024,미국,환적,2058044.75,1949273.5,108771.25
2024,미국령 버진아일랜드,환적,34.0,34.0,0.0
2024,미얀마,환적,4039.25,4039.25,0.0
2024,미크로네시아,환적,1840.0,1837.0,3.0
2024,바누아투,환적,5690.0,5573.0,117.0
2024,바레인,환적,1988.0,1988.0,0.0
2024,바베이도스,환적,999.0,999.0,0.0
2024,바하마,환적,154249.25,2528.75,151720.5
2024,방글라데시,환적,8717.5,8717.5,0.0
2024,베냉,환적,1122.0,1122.0,0.0
2024,베네수엘라,환적,23846.5,23844.5,2.0
2024,베트남,환적,386899.0,381654.75,5244.25
2024,벨기에,환적,18801.0,18219.0,582.0
2024,벨리즈,환적,376.0,376.0,0.0
2024,북마리아나 제도,환적,1528.25,504.25,1024.0
2024,북마케도니아,환적,2.0,2.0,0.0
2024,불가리아,환적,3652.25,3652.25,0.0
2024,브라질,환적,121430.0,117137.0,4293.0
2024,브루나이,환적,51.0,51.0,0.0
2024,사모아,환적,3812.0,3670.0,142.0
2024,사우디아라비아,환적,27727.25,25953.25,1774.0
2024,상투메 프린시페,환적,63.0,63.0,0.0
2024,세네갈,환적,2933.25,2933.25,0.0
2024,세이셸,환적,181.0,181.0,0.0
2024,세인트 빈센트 그레나딘,환적,102.0,102.0,0.0
2024,세인트루시아,환적,354.0,354.0,0.0
2024,세인트키츠 네비스,환적,93.0,93.0,0.0
2024,소말리아,환적,127.0,125.0,2.0
2024,솔로몬제도,환적,758.0,758.0,0.0
2024,수단,환적,217.0,217.0,0.0
2024,수리남,환적,4122.25,4114.25,8.0
2024,스리랑카,환적,8663.5,7569.0,1094.5
2024,스웨덴,환적,18133.5,18133.5,0.0
2024,스페인,환적,56834.5,52160.0,4674.5
2024,슬로베니아,환적,14572.25,14572.25,0.0
2024,시리아,환적,936.5,935.5,1.0
2024,시에라 리온,환적,680.25,680.25,0.0
2024,신트마르턴,환적,2.0,2.0,0.0
2024,싱가포르,환적,92960.75,81785.25,11175.5
2024,아랍에미리트연합국,환적,83895.75,79508.0,4387.75
2024,아루바,환적,508.0,508.0,0.0
2024,아르헨티나,환적,10243.0,9939.0,304.0
2024,아메리칸사모아,환적,1295.0,1160.0,135.0
2024,아이슬란드,환적,268.0,268.0,0.0
2024,아이티,환적,3020.0,3020.0,0.0
2024,아일랜드,환적,1635.25,1635.25,0.0
2024,알바니아,환적,1232.0,1232.0,0.0
2024,알제리,환적,3689.0,3688.0,1.0
2024,앙골라,환적,2174.25,2174.25,0.0
2024,앤티가 바부다,환적,196.0,196.0,0.0
2024,앤틸리스제도,환적,705.0,705.0,0.0
2024,에리트레아,환적,51.0,0.0,51.0
2024,에스토니아,환적,1000.0,1000.0,0.0
2024,에콰도르,환적,105666.75,103625.75,2041.0
2024,엘살바도르,환적,17086.25,16746.25,340.0
2024,영국,환적,45080.0,42947.0,2133.0
2024,영국령 버진아일랜드,환적,76.0,76.0,0.0
2024,예멘,환적,43.0,43.0,0.0
2024,오만,환적,8008.75,7968.0,40.75
2024,오스트리아,환적,4.0,4.0,0.0
2024,온두라스,환적,11549.75,11549.75,0.0
2024,왈리스 푸투나,환적,2.0,2.0,0.0
2024,요르단,환적,2454.5,2449.5,5.0
2024,우루과이,환적,5614.0,5614.0,0.0
2024,우크라이나,환적,741.0,741.0,0.0
2024,원양어획지역,환적,1310.0,1310.0,0.0
2024,이라크,환적,4522.5,1980.5,2542.0
2024,이란,환적,116.0,116.0,0.0
2024,이스라엘,환적,27736.75,21258.0,6478.75
2024,이집트,환적,22269.5,21126.75,1142.75
2024,이탈리아,환적,82313.25,81584.25,729.0
2024,인도,환적,180455.5,176788.25,3667.25
2024,인도네시아,환적,284655.5,282385.5,2270.0
2024,일본,환적,1699515.5,1608901.75,90613.75
2024,자메이카,환적,34099.75,34025.75,74.0
2024,적도 기니,환적,2.0,2.0,0.0
2024,조지아,환적,14666.0,14666.0,0.0
2024,중국,환적,4044877.75,3866440.5,178437.25
2024,지부티,환적,1783.0,1773.0,10.0
2024,체코,환적,115.0,115.0,0.0
2024,칠레,환적,333182.0,318436.0,14746.0
2024,카메룬,환적,2142.5,2142.5,0.0
2024,카보 베르데,환적,118.0,118.0,0.0
2024,카타르,환적,5847.75,5695.25,152.5
2024,캄보디아,환적,11860.75,11860.75,0.0
2024,캐나다,환적,474100.75,461969.5,12131.25
2024,케냐,환적,2179.25,2179.25,0.0
2024,케이맨 제도,환적,234.0,234.0,0.0
2024,코모로,환적,4.0,4.0,0.0
2024,코스타리카,환적,23799.75,23771.75,28.0
2024,코트디부아르,환적,3826.0,3723.0,103.0
2024,콜롬비아,환적,128293.75,123922.75,4371.0
2024,콩고,환적,696.0,696.0,0.0
2024,콩고 민주 공화국,환적,220.0,216.0,4.0
2024,쿠바,환적,5357.0,5357.0,0.0
2024,쿠웨이트,환적,1494.0,1494.0,0.0
2024,쿡 제도,환적,55.0,55.0,0.0
2024,퀴라소,환적,249.0,249.0,0.0
2024,크로아티아,환적,6315.5,6309.5,6.0
2024,키리바시,환적,4183.0,3912.0,271.0
2024,키프로스,환적,1214.0,1214.0,0.0
2024,탄자니아,환적,1984.0,1984.0,0.0
2024,태국,환적,247064.0,245285.0,1779.0
2024,토고,환적,2173.0,1981.0,192.0
2024,통가,환적,2375.0,2294.0,81.0
2024,투발루,환적,55.0,55.0,0.0
2024,튀니지,환적,998.25,998.25,0.0
2024,튀르키예,환적,80178.75,76849.25,3329.5
2024,트리니다드 토바고,환적,7666.25,7641.25,25.0
2024,파나마,환적,77467.25,69788.0,7679.25
2024,파라과이,환적,623.0,623.0,0.0
2024,파키스탄,환적,17460.25,17228.25,232.0
2024,파푸아 뉴기니,환적,5564.0,3691.0,1873.0
2024,팔라우,환적,273.0,273.0,0.0
2024,페로 제도,환적,2.0,2.0,0.0
2024,페루,환적,138663.0,135673.0,2990.0
2024,포르투갈,환적,1639.75,1595.75,44.0
2024,폴란드,환적,3716.5,3710.5,6.0
2024,푸에르토리코,환적,7980.75,7980.75,0.0
2024,프랑스,환적,38585.5,37695.75,889.75
2024,프랑스령 기아나,환적,283.0,283.0,0.0
2024,프랑스령 폴리네시아,환적,1179.0,974.0,205.0
2024,피지,환적,7308.0,7173.0,135.0
2024,핀란드,환적,12038.0,12038.0,0.0
2024,필리핀,환적,172799.5,153162.0,19637.5
2024,헝가리,환적,11.0,11.0,0.0
2024,호주,환적,121011.75,105808.75,15203.0
2024,홍콩,환적,50340.0,49113.5,1226.5
2025,가나,입항,1943.0,806.0,1137.0
2025,가봉,입항,26.0,26.0,0.0
2025,가이아나,입항,58.0,58.0,0.0
2025,감비아,입항,132.0,132.0,0.0
2025,과들루프,입항,16.0,2.0,14.0
2025,과테말라,입항,7166.0,1824.0,5342.0
2025,괌,입항,12050.75,775.5,11275.25
2025,그리스,입항,2574.5,1957.25,617.25
2025,기니,입항,366.0,366.0,0.0
2025,기니비사우,입항,12.0,12.0,0.0
2025,나미비아,입항,270.0,244.0,26.0
2025,나이지리아,입항,1397.0,1134.0,263.0
2025,남아프리카,입항,8788.0,8632.0,156.0
2025,네덜란드,입항,69040.5,57479.0,11561.5
2025,노르웨이,입항,6842.25,6839.25,3.0
2025,뉴질랜드,입항,31212.0,24419.0,6793.0
2025,뉴칼레도니아,입항,1468.0,301.0,1167.0
2025,니카라과,입항,1171.0,161.0,1010.0
2025,대만,입항,88676.0,41005.0,47671.0
2025,대한민국,입항,69501.75,13.0,69488.75
2025,덴마크,입항,12069.0,11624.0,445.0
2025,도미니카 공화국,입항,3257.0,770.0,2487.0
2025,독일,입항,83822.75,79028.75,4794.0
2025,동티모르,입항,5.0,2.0,3.0
2025,라이베리아,입항,8.0,8.0,0.0
2025,라트비아,입항,8826.0,8733.0,93.0
2025,러시아,입항,111517.0,23705.0,87812.0
2025,레바논,입항,805.0,727.0,78.0
2025,레위니옹,입항,27.0,27.0,0.0
2025,루마니아,입항,1488.5,1455.5,33.0
2025,리비아,입항,1267.0,1264.0,3.0
2025,리투아니아,입항,2795.5,2786.5,9.0
2025,마다가스카르,입항,482.0,482.0,0.0
2025,마르티니크,입항,718.0,5.0,713.0
2025,마샬 제도,입항,4258.0,43.0,4215.0
2025,마요트,입항,6.0,6.0,0.0
2025,말레이시아,입항,72997.5,52135.25,20862.25
2025,멕시코,입항,112828.25,31101.0,81727.25
2025,모로코,입항,4336.0,2008.0,2328.0
2025,모리셔스,입항,145.0,128.0,17.0
2025,모리타니,입항,149.0,149.0,0.0
2025,모잠비크,입항,1854.0,1754.0,100.0
2025,몬테네그로,입항,1316.0,1316.0,0.0
2025,몰타,입항,3016.0,81.0,2935.0
2025,미국,입항,873331.5,420298.0,453033.5
2025,미얀마,입항,2172.0,2168.0,4.0
2025,미크로네시아,입항,62.0,61.0,1.0
2025,바누아투,입항,1107.0,7.0,1100.0
2025,바레인,입항,5838.0,2311.0,3527.0
2025,바베이도스,입항,2.0,2.0,0.0
2025,바하마,입항,825.0,0.0,825.0
2025,방글라데시,입항,3522.0,3490.0,32.0
2025,베냉,입항,196.0,0.0,196.0
2025,베네수엘라,입항,250.0,250.0,0.0
2025,베트남,입항,181919.0,152081.0,29838.0
2025,벨기에,입항,39918.25,36813.25,3105.0
2025,북마리아나 제도,입항,846.25,184.0,662.25
2025,불가리아,입항,724.0,722.0,2.0
2025,브라질,입항,47008.0,30826.0,16182.0
2025,브루나이,입항,32.0,29.0,3.0
2025,사모아,입항,2267.0,18.0,2249.0
2025,사우디아라비아,입항,36290.25,7278.5,29011.75
2025,세네갈,입항,957.0,898.0,59.0
2025,세이셸,입항,21.0,21.0,0.0
2025,세인트루시아,입항,6.0,6.0,0.0
2025,소말리아,입항,81.0,26.0,55.0
2025,솔로몬제도,입항,1635.0,57.0,1578.0
2025,수단,입항,3.0,3.0,0.0
2025,수리남,입항,565.0,565.0,0.0
2025,스리랑카,입항,5505.0,3285.0,2220.0
2025,스웨덴,입항,13429.0,13418.0,11.0
2025,스페인,입항,56435.5,35779.75,20655.75
2025,슬로베니아,입항,13194.5,12134.25,1060.25
2025,시에라 리온,입항,129.0,129.0,0.0
2025,싱가포르,입항,51592.75,29947.25,21645.5
2025,아랍에미리트연합국,입항,65254.0,15495.0,49759.0
2025,아루바,입항,10.0,10.0,0.0
2025,아르헨티나,입항,3752.0,3691.0,61.0
2025,아메리칸사모아,입항,2380.0,250.0,2130.0
2025,아이슬란드,입항,82.0,82.0,0.0
2025,아이티,입항,44.0,41.0,3.0
2025,아일랜드,입항,2931.0,2659.0,272.0
2025,알바니아,입항,12.0,12.0,0.0
2025,알제리,입항,36.0,14.0,22.0
2025,앙골라,입항,25.0,25.0,0.0
2025,앤티가 바부다,입항,2.0,2.0,0.0
2025,앤틸리스제도,입항,50.0,50.0,0.0
2025,에스토니아,입항,3366.5,3339.5,27.0
2025,에콰도르,입항,22228.25,8020.0,14208.25
2025,엘살바도르,입항,1214.0,1009.0,205.0
2025,영국,입항,22818.75,14962.75,7856.0
2025,예멘,입항,585.0,386.0,199.0
2025,오만,입항,3022.0,2607.0,415.0
2025,오스트리아,입항,122.0,122.0,0.0
2025,온두라스,입항,669.0,647.0,22.0
2025,요르단,입항,2492.0,1679.0,813.0
2025,우루과이,입항,1154.0,800.0,354.0
2025,우즈베키스탄,입항,2.0,2.0,0.0
2025,우크라이나,입항,155.0,155.0,0.0
2025,이라크,입항,2671.0,1264.0,1407.0
2025,이란,입항,28.0,24.0,4.0
2025,이스라엘,입항,27033.25,5964.0,21069.25
2025,이집트,입항,7006.0,2405.0,4601.0
2025,이탈리아,입항,55039.75,48779.0,6260.75
2025,인도,입항,108558.25,73301.75,35256.5
2025,인도네시아,입항,85233.25,76726.0,8507.25
2025,일본,입항,781873.0,229198.0,552675.0
2025,자메이카,입항,7819.0,222.0,7597.0
2025,적도 기니,입항,7.0,7.0,0.0
2025,조지아,입항,143.0,143.0,0.0
2025,중국,입항,1270019.0,1126943.25,143075.75
2025,지부티,입항,1979.0,1479.0,500.0
2025,체코,입항,138.0,138.0,0.0
2025,칠레,입항,65324.75,51482.0,13842.75
2025,카메룬,입항,9.0,7.0,2.0
2025,카보 베르데,입항,4.0,4.0,0.0
2025,카타르,입항,5159.0,3588.0,1571.0
2025,캄보디아,입항,3804.0,3735.0,69.0
2025,캐나다,입항,125733.5,50573.25,75160.25
2025,케냐,입항,625.0,501.0,124.0
2025,코스타리카,입항,2941.0,2521.0,420.0
2025,코트디부아르,입항,3219.0,3055.0,164.0
2025,콜롬비아,입항,38029.0,3046.0,34983.0
2025,콩고,입항,144.0,56.0,88.0
2025,콩고 민주 공화국,입항,24.0,24.0,0.0
2025,쿠바,입항,98.0,98.0,0.0
2025,쿠웨이트,입항,881.0,267.0,614.0
2025,크로아티아,입항,1479.25,1471.25,8.0
2025,키리바시,입항,2284.0,9.0,2275.0
2025,키프로스,입항,133.0,124.0,9.0
2025,탄자니아,입항,6562.0,6192.0,370.0
2025,태국,입항,94107.0,89979.0,4128.0
2025,토고,입항,2579.0,589.0,1990.0
2025,통가,입항,235.0,6.0,229.0
2025,튀니지,입항,535.0,535.0,0.0
2025,튀르키예,입항,30797.5,20030.0,10767.5
2025,트리니다드 토바고,입항,380.0,380.0,0.0
2025,파나마,입항,22921.25,612.0,22309.25
2025,파라과이,입항,205.0,205.0,0.0
2025,파키스탄,입항,15038.25,6466.0,8572.25
2025,파푸아 뉴기니,입항,2349.0,1177.0,1172.0
2025,팔라우,입항,16.0,15.0,1.0
2025,페로 제도,입항,38.0,38.0,0.0
2025,페루,입항,40093.0,16210.0,23883.0
2025,포르투갈,입항,3308.5,3225.5,83.0
2025,폴란드,입항,17145.5,13527.5,3618.0
2025,푸에르토리코,입항,1185.0,1167.0,18.0
2025,프랑스,입항,28923.25,24494.0,4429.25
2025,프랑스령 기아나,입항,10.0,10.0,0.0
2025,프랑스령 폴리네시아,입항,4929.0,103.0,4826.0
2025,피지,입항,650.0,160.0,490.0
2025,핀란드,입항,13018.0,12991.0,27.0
2025,필리핀,입항,90877.75,29560.0,61317.75
2025,헝가리,입항,33.0,33.0,0.0
2025,호주,입항,159320.0,72567.0,86753.0
2025,홍콩,입항,27288.0,23814.0,3474.0
2025,가나,출항,3504.0,3504.0,0.0
2025,가봉,출항,30.0,30.0,0.0
2025,가이아나,출항,107.0,107.0,0.0
2025,감비아,출항,11.0,11.0,0.0
2025,과들루프,출항,42.0,42.0,0.0
2025,과테말라,출항,4130.0,4130.0,0.0
2025,괌,출항,2883.25,2843.25,40.0
2025,그레나다,출항,56.0,56.0,0.0
2025,그리스,출항,7380.0,7380.0,0.0
2025,기니,출항,139.0,139.0,0.0
2025,기니비사우,출항,2.0,2.0,0.0
2025,나미비아,출항,266.0,266.0,0.0
2025,나우루,출항,8.0,8.0,0.0
2025,나이지리아,출항,3868.0,3868.0,0.0
2025,남아프리카,출항,2170.0,2010.0,160.0
2025,네덜란드,출항,65936.5,65542.5,394.0
2025,노르웨이,출항,203.0,203.0,0.0
2025,뉴질랜드,출항,17575.0,14271.0,3304.0
2025,뉴칼레도니아,출항,523.0,182.0,341.0
2025,니카라과,출항,102.0,102.0,0.0
2025,대만,출항,114468.75,103738.25,10730.5
2025,대한민국,출항,97051.75,3327.0,93724.75
2025,덴마크,출항,727.0,727.0,0.0
2025,도미니카 공화국,출항,3050.0,3050.0,0.0
2025,독일,출항,46694.25,46027.25,667.0
2025,동티모르,출항,53.0,53.0,0.0
2025,라이베리아,출항,17.0,17.0,0.0
2025,라트비아,출항,107.0,107.0,0.0
2025,러시아,출항,96092.0,94993.0,1099.0
2025,레바논,출항,1391.0,1388.0,3.0
2025,레위니옹,출항,208.0,208.0,0.0
2025,루마니아,출항,985.0,985.0,0.0
2025,리비아,출항,1714.0,1714.0,0.0
2025,리투아니아,출항,770.0,770.0,0.0
2025,마다가스카르,출항,122.0,122.0,0.0
2025,마르티니크,출항,82.0,82.0,0.0
2025,마샬 제도,출항,226.0,196.0,30.0
2025,마요트,출항,12.0,12.0,0.0
2025,마카오,출항,11.0,11.0,0.0
2025,말레이시아,출항,192742.5,191730.5,1012.0
2025,멕시코,출항,195100.75,191643.75,3457.0
2025,모로코,출항,2110.0,2110.0,0.0
2025,모리셔스,출항,137.0,137.0,0.0
2025,모리타니,출항,33.0,33.0,0.0
2025,모잠비크,출항,1138.0,1138.0,0.0
2025,몬테네그로,출항,5.0,5.0,0.0
2025,몰디브,출항,61.0,61.0,0.0
2025,몰타,출항,14697.0,14689.0,8.0
2025,미국,출항,999600.75,990481.75,9119.0
2025,미국령 버진아일랜드,출항,2.0,2.0,0.0
2025,미얀마,출항,938.0,938.0,0.0
2025,미크로네시아,출항,359.0,257.0,102.0
2025,바누아투,출항,231.0,231.0,0.0
2025,바레인,출항,658.0,658.0,0.0
2025,바베이도스,출항,42.0,42.0,0.0
2025,바하마,출항,2616.25,267.0,2349.25
2025,방글라데시,출항,5585.0,5585.0,0.0
2025,베냉,출항,256.0,256.0,0.0
2025,베네수엘라,출항,263.0,263.0,0.0
2025,베트남,출항,232174.25,209815.75,22358.5
2025,벨기에,출항,16535.0,16486.0,49.0
2025,벨리즈,출항,196.0,196.0,0.0
2025,북마리아나 제도,출항,708.75,684.75,24.0
2025,불가리아,출항,167.0,167.0,0.0
2025,브라질,출항,45893.0,43663.0,2230.0
2025,브루나이,출항,1.0,1.0,0.0
2025,사모아,출항,269.0,241.0,28.0
2025,사우디아라비아,출항,42101.25,42009.25,92.0
2025,상투메 프린시페,출항,1.0,1.0,0.0
2025,세네갈,출항,396.0,396.0,0.0
2025,세이셸,출항,60.0,60.0,0.0
2025,세인트 빈센트 그레나딘,출항,4.0,4.0,0.0
2025,세인트루시아,출항,8.0,8.0,0.0
2025,세인트키츠 네비스,출항,3.0,3.0,0.0
2025,소말리아,출항,55.0,55.0,0.0
2025,솔로몬제도,출항,201.0,189.0,12.0
2025,수단,출항,234.0,234.0,0.0
2025,수리남,출항,24.0,24.0,0.0
2025,스리랑카,출항,3632.5,3632.5,0.0
2025,스웨덴,출항,2744.0,2744.0,0.0
2025,스페인,출항,32449.25,32420.25,29.0
2025,슬로베니아,출항,50922.25,50914.25,8.0
2025,시리아,출항,1437.0,1437.0,0.0
2025,시에라 리온,출항,26.0,26.0,0.0
2025,싱가포르,출항,67844.0,65951.0,1893.0
2025,아랍에미리트연합국,출항,70846.75,70786.75,60.0
2025,아루바,출항,58.0,58.0,0.0
2025,아르헨티나,출항,1194.0,1194.0,0.0
2025,아메리칸사모아,출항,849.0,823.0,26.0
2025,아이슬란드,출항,43.0,43.0,0.0
2025,아이티,출항,94.0,94.0,0.0
2025,아일랜드,출항,587.0,587.0,0.0
2025,알바니아,출항,72.0,72.0,0.0
2025,알제리,출항,1960.75,1960.75,0.0
2025,앙골라,출항,119.0,119.0,0.0
2025,앤티가 바부다,출항,7.0,7.0,0.0
2025,앤틸리스제도,출항,25.0,25.0,0.0
2025,에스토니아,출항,25.0,25.0,0.0
2025,에콰도르,출항,14787.0,5685.0,9102.0
2025,엘살바도르,출항,367.0,367.0,0.0
2025,영국,출항,23579.0,23572.0,7.0
2025,영국령 버진아일랜드,출항,2.0,2.0,0.0
2025,예멘,출항,134.0,134.0,0.0
2025,오만,출항,2393.75,2393.75,0.0
2025,온두라스,출항,269.0,269.0,0.0
2025,요르단,출항,1659.75,1659.75,0.0
2025,우루과이,출항,146.0,146.0,0.0
2025,우크라이나,출항,258.0,258.0,0.0
2025,이라크,출항,4163.0,4163.0,0.0
2025,이란,출항,4400.0,4400.0,0.0
2025,이스라엘,출항,16421.0,15778.0,643.0
2025,이집트,출항,17171.0,17135.0,36.0
2025,이탈리아,출항,45817.5,45799.5,18.0
2025,인도,출항,171987.5,170743.5,1244.0
2025,인도네시아,출항,96504.0,94727.0,1777.0
2025,일본,출항,424074.0,331165.25,92908.75
2025,자메이카,출항,2578.0,1974.0,604.0
2025,적도 기니,출항,36.0,36.0,0.0
2025,조지아,출항,146.0,146.0,0.0
2025,중국,출항,1467888.0,674757.25,793130.75
2025,지부티,출항,423.0,423.0,0.0
2025,칠레,출항,40854.0,24295.0,16559.0
2025,카메룬,출항,292.0,292.0,0.0
2025,카보 베르데,출항,1.0,1.0,0.0
2025,카타르,출항,5760.75,5432.75,328.0
2025,캄보디아,출항,3831.0,3831.0,0.0
2025,캐나다,출항,115485.75,115331.75,154.0
2025,케냐,출항,2073.0,2069.0,4.0
2025,케이맨 제도,출항,4.0,4.0,0.0
2025,코모로,출항,9.0,9.0,0.0
2025,코스타리카,출항,411.0,411.0,0.0
2025,코트디부아르,출항,2511.0,2511.0,0.0
2025,콜롬비아,출항,33825.5,27290.5,6535.0
2025,콩고,출항,67.0,67.0,0.0
2025,콩고 민주 공화국,출항,194.0,194.0,0.0
2025,쿠바,출항,351.0,351.0,0.0
2025,쿠웨이트,출항,1009.0,1009.0,0.0
2025,크로아티아,출항,1274.0,1274.0,0.0
2025,키리바시,출항,110.0,46.0,64.0
2025,키프로스,출항,80.0,80.0,0.0
2025,탄자니아,출항,1461.0,1461.0,0.0
2025,태국,출항,87879.0,82321.0,5558.0
2025,토고,출항,5576.0,5576.0,0.0
2025,통가,출항,41.0,14.0,27.0
2025,튀니지,출항,488.0,488.0,0.0
2025,튀르키예,출항,83368.25,83368.25,0.0
2025,트리니다드 토바고,출항,185.0,185.0,0.0
2025,파나마,출항,30437.25,17494.0,12943.25
2025,파라과이,출항,77.0,77.0,0.0
2025,파키스탄,출항,28348.5,28348.5,0.0
2025,파푸아 뉴기니,출항,1735.0,1584.0,151.0
2025,팔라우,출항,81.0,54.0,27.0
2025,페루,출항,18334.0,14224.0,4110.0
2025,포르투갈,출항,2903.0,2903.0,0.0
2025,폴란드,출항,14229.0,14229.0,0.0
2025,푸에르토리코,출항,105.0,105.0,0.0
2025,프랑스,출항,14089.0,14013.0,76.0
2025,프랑스령 기아나,출항,17.0,17.0,0.0
2025,프랑스령 폴리네시아,출항,309.0,75.0,234.0
