연도,국가명,물동량
2025,카보 베르데,1.0
2025,카타르,5760.75
2025,캄보디아,3831.0
2025,캐나다,115485.75
2025,케냐,2073.0
2025,케이맨 제도,4.0
2025,코모로,9.0
2025,코스타리카,411.0
2025,코트디부아르,2511.0
2025,콜롬비아,33825.5
2025,콩고,67.0
2025,콩고 민주 공화국,194.0
2025,쿠바,351.0
2025,쿠웨이트,1009.0
2025,크로아티아,1274.0
2025,키리바시,110.0
2025,키프로스,80.0
2025,탄자니아,1461.0
2025,태국,87879.0
2025,토고,5576.0
2025,통가,41.0
2025,투발루,0.0
2025,튀니지,488.0
2025,튀르키예,83368.25
2025,트리니다드 토바고,185.0
2025,파나마,30437.25
2025,파라과이,77.0
2025,파키스탄,28348.5
2025,파푸아 뉴기니,1735.0
2025,팔라우,81.0
2025,페루,18334.0
2025,포르투갈,2903.0
2025,폴란드,14229.0
2025,푸에르토리코,105.0
2025,프랑스,14089.0
2025,프랑스령 기아나,17.0
2025,프랑스령 폴리네시아,309.0
2025,피지,645.0
2025,핀란드,133.0
2025,필리핀,51801.0
2025,호주,71143.5
2025,홍콩,42193.25
