연도,국가명,물동량
2023,세르비아,6.0
2023,세이셸,472.0
2023,세인트 빈센트 그레나딘,144.0
2023,세인트루시아,714.25
2023,세인트키츠 네비스,102.25
2023,소말리아,305.0
2023,솔로몬제도,1280.0
2023,수단,1411.0
2023,수리남,5007.25
2023,스리랑카,15969.25
2023,스웨덴,40892.5
2023,스위스,1.0
2023,스페인,151271.25
2023,슬로바키아,17.0
2023,슬로베니아,133752.0
2023,시리아,322.5
2023,시에라 리온,1120.0
2023,싱가포르,236351.75
2023,아랍에미리트연합국,204053.0
2023,아루바,948.5
2023,아르헨티나,43676.0
2023,아메리칸사모아,6031.0
2023,아이슬란드,747.0
2023,아이티,3156.25
2023,아일랜드,5366.0
2023,알바니아,717.0
2023,알제리,6904.25
2023,앙골라,1740.25
2023,앤티가 바부다,329.0
2023,앤틸리스제도,1516.25
2023,앵귈라,2.0
2023,에리트레아,4.0
2023,에스토니아,4332.0
2023,에콰도르,160907.75
2023,에티오피아,0.0
2023,엘살바도르,15255.5
2023,영국,87023.25
2023,영국령 버진아일랜드,81.0
2023,예멘,1656.5
2023,오만,29100.5
2023,오스트리아,17.0
2023,온두라스,11188.25
2023,왈리스 푸투나,8.0
2023,요르단,16618.25
2023,우간다,0.0
2023,우루과이,18765.0
2023,우크라이나,351.0
2023,원양어획지역,1074.0
2023,이라크,4712.5
2023,이란,4814.0
2023,이스라엘,66185.25
2023,이집트,81010.5
2023,이탈리아,205611.5
2023,인도,411661.75
2023,인도네시아,417847.25
2023,일본,2858808.0
2023,자메이카,45500.5
2023,적도 기니,212.0
2023,조지아,16492.0
2023,중국,6253992.75
2023,지부티,3985.25
2023,지브롤터,0.0
2023,체코,189.0
2023,칠레,407305.75
2023,카메룬,2419.0
2023,카보 베르데,44.0
2023,카자흐스탄,0.0
2023,카타르,16360.25
2023,캄보디아,16145.25
2023,캐나다,654653.25
2023,케냐,6588.0
2023,케이맨 제도,363.0
2023,코모로,61.0
2023,코스타리카,20845.0
2023,코트디부아르,7226.25
2023,콜롬비아,146900.5
2023,콩고,1314.0
2023,콩고 민주 공화국,1330.0
2023,쿠바,8710.0
2023,쿠웨이트,2904.0
2023,쿡 제도,17.0
2023,퀴라소,108.0
2023,크로아티아,18428.75
2023,키리바시,2606.0
2023,키프로스,1798.0
2023,탄자니아,9950.25
2023,태국,404675.75
2023,토고,11333.25
2023,통가,2871.0
2023,투발루,10.0
2023,튀니지,3239.25
2023,튀르키예,213083.0
2023,트리니다드 토바고,13288.75
2023,파나마,129357.5
2023,파라과이,3574.0
2023,파키스탄,45185.5
2023,파푸아 뉴기니,5596.0
2023,팔라우,386.0
2023,페로 제도,29.0
2023,페루,173603.5
2023,포르투갈,9301.0
2023,폴란드,32883.25
2023,푸에르토리코,12174.5
2023,프랑스,92143.5
2023,프랑스령 기아나,281.0
2023,프랑스령 폴리네시아,5678.0
2023,피지,6024.0
2023,핀란드,22335.0
2023,필리핀,306397.75
2023,헝가리,3.0
2023,호주,304299.0
2023,홍콩,150495.75
2024,가나,11465.5
2024,가봉,2906.0
2024,가이아나,6545.0
2024,감비아,464.0
2024,과들루프,654.0
2024,과테말라,63696.25
2024,괌,22904.5
2024,그레나다,314.0
2024,그리스,41627.5
2024,기니,2443.0
2024,기니비사우,107.0
2024,나미비아,2373.0
2024,나우루,176.0
2024,나이지리아,14715.75
2024,남아프리카,34092.0
2024,네덜란드,190290.0
2024,노르웨이,8258.5
2024,뉴질랜드,86557.0
2024,뉴칼레도니아,6138.0
2024,니우에,3.0
2024,니카라과,11525.25
2024,대만,342220.0
2024,대한민국,509602.25
2024,덴마크,17430.25
2024,도미니카 공화국,43711.25
2024,도미니카 연방,170.0
2024,독일,199480.75
2024,동티모르,215.0
2024,라이베리아,436.75
2024,라트비아,11939.0
2024,러시아,467828.0
2024,레바논,4035.0
2024,레위니옹,293.0
2024,루마니아,18632.25
2024,리비아,4697.5
2024,리투아니아,5285.5
2024,마다가스카르,1347.0
2024,마르티니크,483.0
2024,마샬 제도,4876.0
2024,마요트,10.0
2024,마카오,6.0
2024,말레이시아,325490.75
2024,멕시코,939999.25
2024,모로코,37401.75
2024,모리셔스,1903.25
