입출항구분,국가명,연도,물동량
입항환적,퀴라소,2023,45.0
입항환적,크로아티아,2023,2288.0
입항환적,키리바시,2023,4.0
입항환적,키프로스,2023,162.0
입항환적,탄자니아,2023,506.0
입항환적,태국,2023,123212.75
입항환적,토고,2023,305.0
입항환적,통가,2023,10.0
입항환적,튀니지,2023,59.0
입항환적,튀르키예,2023,24239.75
입항환적,트리니다드 토바고,2023,392.0
입항환적,파나마,2023,10252.75
입항환적,파라과이,2023,619.0
입항환적,파키스탄,2023,6621.25
입항환적,파푸아 뉴기니,2023,208.0
입항환적,팔라우,2023,7.0
입항환적,페로 제도,2023,14.0
입항환적,페루,2023,29642.0
입항환적,포르투갈,2023,2036.0
입항환적,폴란드,2023,2544.0
입항환적,푸에르토리코,2023,2178.0
입항환적,프랑스,2023,15072.0
입항환적,프랑스령 기아나,2023,0.0
입항환적,프랑스령 폴리네시아,2023,81.0
입항환적,피지,2023,444.0
입항환적,핀란드,2023,11021.0
입항환적,필리핀,2023,86711.75
입항환적,헝가리,2023,1.0
입항환적,호주,2023,81223.0
입항환적,홍콩,2023,30041.75
출항환적,가나,2023,3241.5
출항환적,가봉,2023,905.0
출항환적,가이아나,2023,9009.0
출항환적,감비아,2023,172.0
출항환적,과들루프,2023,513.0
출항환적,과테말라,2023,31928.5
출항환적,괌,2023,4687.5
출항환적,그레나다,2023,703.0
출항환적,그리스,2023,13481.75
출항환적,기니,2023,889.5
출항환적,기니비사우,2023,55.0
출항환적,나미비아,2023,1383.0
출항환적,나우루,2023,117.0
출항환적,나이지리아,2023,6037.0
출항환적,남아프리카,2023,6340.0
출항환적,네덜란드,2023,19649.25
출항환적,노르웨이,2023,182.0
출항환적,뉴질랜드,2023,9899.0
출항환적,뉴칼레도니아,2023,3543.0
출항환적,니카라과,2023,6854.25
출항환적,대만,2023,71479.25
출항환적,대한민국,2023,179417.5
출항환적,덴마크,2023,1489.0
출항환적,도미니카 공화국,2023,44380.25
출항환적,도미니카 연방,2023,100.0
출항환적,독일,2023,18619.75
출항환적,동티모르,2023,96.0
출항환적,라이베리아,2023,469.0
출항환적,라트비아,2023,74.0
출항환적,러시아,2023,136335.0
출항환적,레바논,2023,703.5
출항환적,레위니옹,2023,40.0
출항환적,루마니아,2023,2497.25
출항환적,리비아,2023,1978.5
출항환적,리투아니아,2023,1158.25
출항환적,마다가스카르,2023,109.0
출항환적,마르티니크,2023,397.0
출항환적,마샬 제도,2023,1123.0
출항환적,마요트,2023,22.0
출항환적,마카오,2023,4.0
출항환적,말레이시아,2023,62546.5
출항환적,멕시코,2023,445732.5
출항환적,모로코,2023,16702.25
출항환적,모리셔스,2023,309.0
출항환적,모리타니,2023,1517.75
출항환적,모잠비크,2023,1018.0
출항환적,몬세라트,2023,6.0
출항환적,몬테네그로,2023,218.75
출항환적,몰디브,2023,688.0
출항환적,몰타,2023,373.25
출항환적,미국,2023,1080926.75
출항환적,미국령 버진아일랜드,2023,79.0
출항환적,미얀마,2023,1906.0
출항환적,미크로네시아,2023,1555.0
출항환적,바누아투,2023,4581.0
출항환적,바레인,2023,449.0
출항환적,바베이도스,2023,1846.0
출항환적,바하마,2023,113732.0
출항환적,방글라데시,2023,3408.25
출항환적,베냉,2023,673.0
출항환적,베네수엘라,2023,23309.25
출항환적,베트남,2023,128206.0
출항환적,벨기에,2023,7359.25
출항환적,벨리즈,2023,614.0
출항환적,북마리아나 제도,2023,965.75
출항환적,불가리아,2023,1213.0
출항환적,브라질,2023,63407.0
출항환적,브루나이,2023,5.0
출항환적,사모아,2023,3186.0
출항환적,사우디아라비아,2023,17929.25
출항환적,상투메 프린시페,2023,6.0
출항환적,세네갈,2023,2640.0
출항환적,세르비아,2023,6.0
출항환적,세이셸,2023,26.0
출항환적,세인트 빈센트 그레나딘,2023,135.0
출항환적,세인트루시아,2023,637.25
출항환적,세인트키츠 네비스,2023,101.25
출항환적,소말리아,2023,207.0
출항환적,솔로몬제도,2023,874.0
출항환적,수단,2023,805.0
출항환적,수리남,2023,3305.25
출항환적,스리랑카,2023,1337.25
출항환적,스웨덴,2023,1566.0
출항환적,스페인,2023,24157.5
출항환적,슬로베니아,2023,8737.5
출항환적,시리아,2023,201.25
출항환적,시에라 리온,2023,768.0
출항환적,싱가포르,2023,66672.75
출항환적,아랍에미리트연합국,2023,57522.5
출항환적,아루바,2023,699.5
출항환적,아르헨티나,2023,11737.0
출항환적,아메리칸사모아,2023,1236.0
출항환적,아이슬란드,2023,1.0
출항환적,아이티,2023,2606.25
출항환적,아일랜드,2023,1082.0
출항환적,알바니아,2023,269.0
출항환적,알제리,2023,4840.0
출항환적,앙골라,2023,649.0
출항환적,앤티가 바부다,2023,319.0
출항환적,앤틸리스제도,2023,1353.25
출항환적,앵귈라,2023,2.0
출항환적,에리트레아,2023,1.0
출항환적,에스토니아,2023,95.0
출항환적,에콰도르,2023,60753.25
출항환적,에티오피아,2023,0.0
출항환적,엘살바도르,2023,12588.5
출항환적,영국,2023,26404.25
출항환적,영국령 버진아일랜드,2023,77.0
출항환적,예멘,2023,695.5
출항환적,오만,2023,5523.5
출항환적,온두라스,2023,8917.25
출항환적,왈리스 푸투나,2023,8.0
출항환적,요르단,2023,4421.5
출항환적,우루과이,2023,4671.0
출항환적,우크라이나,2023,0.0
출항환적,원양어획지역,2023,52.0
출항환적,이라크,2023,509.25
출항환적,이란,2023,98.0
출항환적,이스라엘,2023,14409.25
출항환적,이집트,2023,14693.0
출항환적,이탈리아,2023,35918.5
출항환적,인도,2023,74752.75
출항환적,인도네시아,2023,67083.5
출항환적,일본,2023,886699.25
출항환적,자메이카,2023,29515.5
출항환적,적도 기니,2023,0.0
출항환적,조지아,2023,15391.0
출항환적,중국,2023,1070982.25
출항환적,지부티,2023,536.25
출항환적,칠레,2023,208699.75
출항환적,카메룬,2023,1710.0
출항환적,카보 베르데,2023,32.0
출항환적,카타르,2023,2091.25
출항환적,캄보디아,2023,776.5
출항환적,캐나다,2023,274959.75
출항환적,케냐,2023,3001.0
출항환적,케이맨 제도,2023,356.0
출항환적,코모로,2023,55.0
출항환적,코스타리카,2023,10844.25
출항환적,코트디부아르,2023,2951.0
출항환적,콜롬비아,2023,97025.5
출항환적,콩고,2023,375.0
출항환적,콩고 민주 공화국,2023,757.0
출항환적,쿠바,2023,6598.0
출항환적,쿠웨이트,2023,405.0
출항환적,쿡 제도,2023,17.0
출항환적,퀴라소,2023,22.0
출항환적,크로아티아,2023,6815.5
출항환적,키리바시,2023,2485.0
출항환적,키프로스,2023,1274.0
출항환적,탄자니아,2023,4058.25
출항환적,태국,2023,95145.0
출항환적,토고,2023,1332.25
출항환적,통가,2023,1697.0
출항환적,투발루,2023,10.0
출항환적,튀니지,2023,1266.25
출항환적,튀르키예,2023,53844.25
출항환적,트리니다드 토바고,2023,12138.75
출항환적,파나마,2023,64874.25
출항환적,파라과이,2023,2735.0
출항환적,파키스탄,2023,9198.5
출항환적,파푸아 뉴기니,2023,2928.0
출항환적,팔라우,2023,256.0
출항환적,페로 제도,2023,2.0
출항환적,페루,2023,99379.5
출항환적,포르투갈,2023,849.0
출항환적,폴란드,2023,1862.0
출항환적,푸에르토리코,2023,8693.5
출항환적,프랑스,2023,20393.5
출항환적,프랑스령 기아나,2023,257.0
출항환적,프랑스령 폴리네시아,2023,1082.0
출항환적,피지,2023,3029.0
출항환적,핀란드,2023,232.0
출항환적,필리핀,2023,52571.75
출항환적,호주,2023,18705.25
출항환적,홍콩,2023,31343.0
입항,가나,2024,3000.0
입항,가봉,2024,12.0
입항,가이아나,2024,9.0
입항,감비아,2024,151.0
입항,과들루프,2024,0.0
입항,과테말라,2024,3648.0
입항,괌,2024,12938.75
입항,그레나다,2024,2.0
입항,그리스,2024,7201.0
입항,기니,2024,475.0
입항,기니비사우,2024,10.0
입항,나미비아,2024,67.0
입항,나이지리아,2024,2553.0
입항,남아프리카,2024,8956.0
입항,네덜란드,2024,84044.25
입항,노르웨이,2024,6351.0
입항,뉴질랜드,2024,34736.0
입항,뉴칼레도니아,2024,2125.0
입항,니카라과,2024,347.0
입항,대만,2024,101895.75
입항,대한민국,2024,83113.0
입항,덴마크,2024,12538.25
입항,도미니카 공화국,2024,2312.0
입항,독일,2024,91140.75
입항,동티모르,2024,3.0
입항,라이베리아,2024,14.0
입항,라트비아,2024,8130.0
입항,러시아,2024,130221.0
입항,레바논,2024,861.0
입항,레위니옹,2024,23.0
입항,루마니아,2024,2680.25
입항,리비아,2024,790.0
입항,리투아니아,2024,3354.5
입항,마다가스카르,2024,410.0
입항,마르티니크,2024,4.0
입항,마샬 제도,2024,3075.0
입항,마요트,2024,1.0
입항,마카오,2024,2.0
입항,말레이시아,2024,80875.75
입항,멕시코,2024,191591.0
입항,모로코,2024,4417.0
입항,모리셔스,2024,164.0
입항,모리타니,2024,480.0
입항,모잠비크,2024,1082.0
입항,몬테네그로,2024,1142.0
입항,몰디브,2024,1.0
입항,몰타,2024,1704.0
입항,미국,2024,901699.75
입항,미얀마,2024,2188.0
입항,미크로네시아,2024,72.0
입항,바누아투,2024,2028.0
입항,바레인,2024,2505.0
입항,바베이도스,2024,1.0
입항,바하마,2024,1429.0
입항,방글라데시,2024,4385.0
입항,베냉,2024,30.0
입항,베네수엘라,2024,217.0
입항,베트남,2024,185013.75
입항,벨기에,2024,39853.5
입항,북마리아나 제도,2024,2843.25
입항,불가리아,2024,1408.0
입항,브라질,2024,40384.0
입항,브루나이,2024,38.0
입항,사모아,2024,2602.0
입항,사우디아라비아,2024,24922.5
입항,세네갈,2024,970.0
입항,세이셸,2024,17.0
입항,세인트 빈센트 그레나딘,2024,1.0
입항,세인트루시아,2024,3.0
입항,소말리아,2024,79.0
입항,솔로몬제도,2024,24.0
입항,수단,2024,22.0
입항,수리남,2024,546.0
입항,스리랑카,2024,3746.0
입항,스웨덴,2024,13873.5
입항,스위스,2024,2.0
입항,스페인,2024,49162.25
입항,슬로베니아,2024,11190.75
입항,시리아,2024,2.0
입항,시에라 리온,2024,145.0
입항,싱가포르,2024,59034.25
입항,아랍에미리트연합국,2024,68071.0
입항,아루바,2024,18.0
입항,아르헨티나,2024,4054.0
입항,아메리칸사모아,2024,3196.0
입항,아이슬란드,2024,124.0
입항,아이티,2024,14.0
입항,아일랜드,2024,2856.0
입항,알바니아,2024,9.0
입항,알제리,2024,59.0
입항,앙골라,2024,21.0
입항,앤티가 바부다,2024,0.0
입항,앤틸리스제도,2024,42.0
입항,에스토니아,2024,2597.0
입항,에콰도르,2024,22404.0
입항,엘살바도르,2024,1121.0
입항,영국,2024,23133.5
입항,예멘,2024,894.0
입항,오만,2024,6180.75
입항,오스트리아,2024,185.0
입항,온두라스,2024,707.0
입항,요르단,2024,2401.0
입항,우루과이,2024,1058.0
입항,우즈베키스탄,2024,0.0
입항,우크라이나,2024,23.0
입항,이라크,2024,2364.0
입항,이란,2024,99.0
입항,이스라엘,2024,23828.5
입항,이집트,2024,9390.75
입항,이탈리아,2024,65734.0
입항,인도,2024,108985.0
입항,인도네시아,2024,87943.5
입항,일본,2024,674401.0
입항,자메이카,2024,8642.0
입항,적도 기니,2024,10.0
입항,조지아,2024,263.0
입항,중국,2024,1278576.5
입항,지부티,2024,3753.0
입항,체코,2024,69.0
입항,칠레,2024,68868.0
입항,카메룬,2024,96.0
입항,카보 베르데,2024,8.0
입항,카타르,2024,4456.75
입항,캄보디아,2024,2139.0
입항,캐나다,2024,110124.0
입항,케냐,2024,654.0
입항,코스타리카,2024,3178.0
입항,코트디부아르,2024,1280.0
입항,콜롬비아,2024,22058.0
입항,콩고,2024,9.0
입항,콩고 민주 공화국,2024,12.0
입항,쿠바,2024,27.0
입항,쿠웨이트,2024,729.0
입항,퀴라소,2024,2.0
입항,크로아티아,2024,1549.0
입항,키리바시,2024,886.0
입항,키프로스,2024,152.0
입항,탄자니아,2024,4106.0
입항,태국,2024,99452.75
입항,토고,2024,2369.0
입항,통가,2024,703.0
입항,튀니지,2024,775.0
입항,튀르키예,2024,28903.5
입항,트리니다드 토바고,2024,476.0
입항,파나마,2024,28745.0
입항,파라과이,2024,165.0
입항,파키스탄,2024,9911.0
입항,파푸아 뉴기니,2024,2105.0
입항,팔라우,2024,38.0
입항,페로 제도,2024,40.0
입항,페루,2024,20327.0
입항,포르투갈,2024,3986.0
입항,폴란드,2024,14911.25
입항,푸에르토리코,2024,973.0
입항,프랑스,2024,28665.5
입항,프랑스령 기아나,2024,4.0
입항,프랑스령 폴리네시아,2024,4717.0
입항,피지,2024,975.0
입항,핀란드,2024,10281.0
입항,필리핀,2024,94013.0
입항,헝가리,2024,103.0
입항,호주,2024,161687.0
입항,홍콩,2024,32715.25
출항,가나,2024,2338.0
출항,가봉,2024,27.0
출항,가이아나,2024,179.0
출항,감비아,2024,11.0
출항,과들루프,2024,36.0
출항,과테말라,2024,6983.0
출항,괌,2024,1373.75
출항,그레나다,2024,25.0
출항,그리스,2024,9663.0
출항,기니,2024,71.0
출항,기니비사우,2024,13.0
출항,나미비아,2024,12.0
출항,나우루,2024,4.0
출항,나이지리아,2024,4336.0
출항,남아프리카,2024,3867.0
출항,네덜란드,2024,69907.5
출항,노르웨이,2024,465.0
출항,뉴질랜드,2024,16632.0
출항,뉴칼레도니아,2024,777.0
출항,니카라과,2024,124.0
출항,대만,2024,108900.0
출항,대한민국,2024,96960.25
출항,덴마크,2024,792.0
출항,도미니카 공화국,2024,3078.0
출항,독일,2024,68734.25
출항,동티모르,2024,142.0
출항,라이베리아,2024,21.0
출항,라트비아,2024,263.0
출항,러시아,2024,110826.0
출항,레바논,2024,532.0
출항,레위니옹,2024,140.0
출항,루마니아,2024,1117.25
출항,리비아,2024,1887.0
출항,리투아니아,2024,1055.0
출항,마다가스카르,2024,142.0
출항,마르티니크,2024,63.0
출항,마샬 제도,2024,230.0
출항,마요트,2024,6.0
출항,마카오,2024,3.0
출항,말레이시아,2024,86641.0
출항,멕시코,2024,198348.0
출항,모로코,2024,8437.25
출항,모리셔스,2024,193.0
출항,모리타니,2024,37.0
출항,모잠비크,2024,1166.0
출항,몬테네그로,2024,40.0
출항,몰디브,2024,79.0
출항,몰타,2024,295.0
출항,미국,2024,1095045.25
출항,미국령 버진아일랜드,2024,4.0
출항,미얀마,2024,674.0
출항,미크로네시아,2024,305.0
출항,바누아투,2024,247.0
출항,바레인,2024,398.0
출항,바베이도스,2024,49.0
출항,바하마,2024,1183.25
출항,방글라데시,2024,5215.0
출항,베냉,2024,159.0
출항,베네수엘라,2024,349.0
출항,베트남,2024,223474.5
출항,벨기에,2024,23313.0
출항,벨리즈,2024,40.0
출항,북마리아나 제도,2024,558.5
출항,불가리아,2024,234.0
출항,브라질,2024,35003.25
출항,브루나이,2024,13.0
출항,사모아,2024,449.0
출항,사우디아라비아,2024,41017.75
출항,상투메 프린시페,2024,0.0
출항,세네갈,2024,342.0
출항,세이셸,2024,60.0
출항,세인트 빈센트 그레나딘,2024,4.0
출항,세인트루시아,2024,31.0
출항,세인트키츠 네비스,2024,1.0
출항,소말리아,2024,41.0
출항,솔로몬제도,2024,196.0
출항,수단,2024,73.0
출항,수리남,2024,27.0
출항,스리랑카,2024,3528.0
출항,스웨덴,2024,5892.0
출항,스페인,2024,40597.5
출항,슬로베니아,2024,83949.75
출항,시리아,2024,126.0
출항,시에라 리온,2024,37.0
출항,싱가포르,2024,65296.25
출항,아랍에미리트연합국,2024,65143.0
출항,아루바,2024,55.0
출항,아르헨티나,2024,1289.0
출항,아메리칸사모아,2024,742.0
출항,아이슬란드,2024,122.0
출항,아이티,2024,148.0
출항,아일랜드,2024,280.0
출항,알바니아,2024,79.25
출항,알제리,2024,1165.25
출항,앙골라,2024,683.25
출항,앤티가 바부다,2024,26.0
출항,앤틸리스제도,2024,48.0
출항,에리트레아,2024,2.0
출항,에스토니아,2024,139.0
출항,에콰도르,2024,17708.0
출항,엘살바도르,2024,412.0
출항,영국,2024,25536.25
출항,영국령 버진아일랜드,2024,6.0
출항,예멘,2024,141.0
출항,오만,2024,8014.0
출항,온두라스,2024,247.0
출항,요르단,2024,1454.25
출항,우루과이,2024,620.0
출항,우크라이나,2024,136.0
출항,이라크,2024,2333.25
출항,이란,2024,5504.0
출항,이스라엘,2024,15803.25
출항,이집트,2024,36088.25
출항,이탈리아,2024,65823.75
출항,인도,2024,174775.25
출항,인도네시아,2024,98681.5
출항,일본,2024,411319.25
출항,자메이카,2024,2038.0
출항,적도 기니,2024,31.0
출항,조지아,2024,194.0
출항,중국,2024,1433559.5
출항,지부티,2024,178.0
출항,칠레,2024,38123.0
출항,카메룬,2024,172.0
출항,카보 베르데,2024,0.0
출항,카타르,2024,5880.0
출항,캄보디아,2024,3494.0
출항,캐나다,2024,126347.0
출항,케냐,2024,1658.0
출항,케이맨 제도,2024,9.0
출항,코모로,2024,2.0
출항,코스타리카,2024,696.0
출항,코트디부아르,2024,1719.25
출항,콜롬비아,2024,23287.0
출항,콩고,2024,221.0
출항,콩고 민주 공화국,2024,243.0
출항,쿠바,2024,302.0
출항,쿠웨이트,2024,1040.0
출항,크로아티아,2024,2143.0
출항,키리바시,2024,94.0
출항,키프로스,2024,98.0
출항,탄자니아,2024,1293.0
출항,태국,2024,92852.25
출항,토고,2024,4744.0
출항,통가,2024,9.0
출항,투발루,2024,1.0
출항,튀니지,2024,681.0
출항,튀르키예,2024,100143.75
출항,트리니다드 토바고,2024,553.0
출항,파나마,2024,46885.0
출항,파라과이,2024,73.0
출항,파키스탄,2024,20824.0
출항,파푸아 뉴기니,2024,1512.0
출항,팔라우,2024,81.0
출항,페루,2024,19225.0
출항,포르투갈,2024,1122.0
출항,폴란드,2024,10559.0
출항,푸에르토리코,2024,183.0
출항,프랑스,2024,19482.5
출항,프랑스령 기아나,2024,22.0
출항,프랑스령 폴리네시아,2024,190.0
출항,피지,2024,609.0
출항,핀란드,2024,301.0
출항,필리핀,2024,48453.25
출항,호주,2024,67513.25
출항,홍콩,2024,46874.0
입항환적,가나,2024,737.0
입항환적,가봉,2024,1346.0
입항환적,가이아나,2024,1449.0
입항환적,감비아,2024,100.0
입항환적,과들루프,2024,24.0
입항환적,과테말라,2024,4271.0
입항환적,괌,2024,6743.75
입항환적,그리스,2024,5509.75
입항환적,기니,2024,37.0
입항환적,나미비아,2024,737.0
입항환적,나이지리아,2024,2561.0
입항환적,남아프리카,2024,15351.0
입항환적,네덜란드,2024,16704.0
입항환적,노르웨이,2024,1290.5
입항환적,뉴질랜드,2024,23040.0
입항환적,뉴칼레도니아,2024,1300.0
입항환적,니카라과,2024,2860.0
입항환적,대만,2024,62561.5
입항환적,대한민국,2024,134031.5
입항환적,덴마크,2024,3589.0
입항환적,도미니카 공화국,2024,4104.0
입항환적,독일,2024,20060.0
입항환적,동티모르,2024,18.0
입항환적,라이베리아,2024,6.0
입항환적,라트비아,2024,3508.0
입항환적,러시아,2024,75785.0
입항환적,레바논,2024,166.5
입항환적,레위니옹,2024,11.0
입항환적,루마니아,2024,10195.5
입항환적,리비아,2024,0.0
입항환적,리투아니아,2024,733.0
입항환적,마다가스카르,2024,628.0
입항환적,마르티니크,2024,40.0
입항환적,마샬 제도,2024,113.0
입항환적,마요트,2024,0.0
입항환적,말레이시아,2024,100148.0
입항환적,멕시코,2024,71406.75
입항환적,모로코,2024,783.0
입항환적,모리셔스,2024,1372.0
입항환적,모리타니,2024,440.0
입항환적,모잠비크,2024,2335.0
입항환적,몬테네그로,2024,93.0
입항환적,몰디브,2024,19.0
입항환적,몰타,2024,150.0
입항환적,미국,2024,631548.5
입항환적,미얀마,2024,2232.0
입항환적,미크로네시아,2024,24.0
입항환적,바누아투,2024,74.0
입항환적,바레인,2024,1656.0
입항환적,바베이도스,2024,1.0
입항환적,바하마,2024,1304.0
입항환적,방글라데시,2024,6469.5
입항환적,베냉,2024,636.0
입항환적,베네수엘라,2024,845.0
입항환적,베트남,2024,269409.25
입항환적,벨기에,2024,12229.75
입항환적,벨리즈,2024,8.0
입항환적,볼리비아,2024,0.0
입항환적,북마리아나 제도,2024,1055.0
입항환적,북마케도니아,2024,2.0
입항환적,불가리아,2024,1723.0
입항환적,브라질,2024,60995.0
입항환적,브루나이,2024,47.0
입항환적,사모아,2024,219.0
입항환적,사우디아라비아,2024,9432.0
입항환적,세네갈,2024,636.0
입항환적,세이셸,2024,153.0
입항환적,세인트루시아,2024,0.0
입항환적,세인트키츠 네비스,2024,0.0
입항환적,소말리아,2024,9.0
입항환적,솔로몬제도,2024,155.0
입항환적,수단,2024,193.0
입항환적,수리남,2024,1144.0
입항환적,스리랑카,2024,6760.5
입항환적,스웨덴,2024,17171.0
입항환적,스페인,2024,28847.5
입항환적,슬로베니아,2024,6601.0
입항환적,시리아,2024,7.0
입항환적,시에라 리온,2024,0.0
입항환적,싱가포르,2024,30018.75
입항환적,아랍에미리트연합국,2024,26966.75
입항환적,아루바,2024,116.0
입항환적,아르헨티나,2024,7477.0
입항환적,아메리칸사모아,2024,154.0
입항환적,아이슬란드,2024,261.0
입항환적,아이티,2024,157.0
입항환적,아일랜드,2024,665.0
입항환적,알바니아,2024,855.0
입항환적,알제리,2024,17.0
입항환적,앙골라,2024,1133.0
입항환적,앤티가 바부다,2024,4.0
입항환적,앤틸리스제도,2024,43.0
입항환적,에리트레아,2024,51.0
입항환적,에스토니아,2024,969.0
입항환적,에콰도르,2024,56353.0
입항환적,엘살바도르,2024,1115.0
입항환적,영국,2024,11324.0
입항환적,예멘,2024,5.0
입항환적,오만,2024,4073.75
입항환적,오스트리아,2024,4.0
입항환적,온두라스,2024,1095.0
입항환적,요르단,2024,443.25
입항환적,우루과이,2024,4327.0
입항환적,우크라이나,2024,243.0
입항환적,원양어획지역,2024,1276.0
입항환적,이라크,2024,2544.0
입항환적,이란,2024,0.0
입항환적,이스라엘,2024,9079.75
입항환적,이집트,2024,9160.75
입항환적,이탈리아,2024,36462.75
입항환적,인도,2024,101323.0
입항환적,인도네시아,2024,203112.5
입항환적,일본,2024,797890.75
입항환적,자메이카,2024,1040.0
입항환적,적도 기니,2024,0.0
입항환적,조지아,2024,2996.25
입항환적,중국,2024,3043438.5
입항환적,지부티,2024,1322.0
입항환적,체코,2024,115.0
입항환적,칠레,2024,110425.0
입항환적,카메룬,2024,162.0
입항환적,카타르,2024,3386.75
입항환적,캄보디아,2024,10700.75
입항환적,캐나다,2024,145515.75
입항환적,케냐,2024,385.0
입항환적,코모로,2024,2.0
입항환적,코스타리카,2024,5868.5
입항환적,코트디부아르,2024,734.0
입항환적,콜롬비아,2024,7492.0
입항환적,콩고,2024,6.0
입항환적,콩고 민주 공화국,2024,26.0
입항환적,쿠바,2024,847.0
입항환적,쿠웨이트,2024,748.0
입항환적,퀴라소,2024,0.0
입항환적,크로아티아,2024,1793.0
입항환적,키리바시,2024,303.0
입항환적,키프로스,2024,160.0
입항환적,탄자니아,2024,516.0
입항환적,태국,2024,161164.75
입항환적,토고,2024,487.0
입항환적,통가,2024,82.0
입항환적,튀니지,2024,121.0
입항환적,튀르키예,2024,26690.0
입항환적,트리니다드 토바고,2024,265.0
입항환적,파나마,2024,9118.25
입항환적,파라과이,2024,244.0
입항환적,파키스탄,2024,6959.0
입항환적,파푸아 뉴기니,2024,2521.0
입항환적,팔라우,2024,7.0
입항환적,페로 제도,2024,0.0
입항환적,페루,2024,32483.0
입항환적,포르투갈,2024,1266.0
입항환적,폴란드,2024,2234.25
입항환적,푸에르토리코,2024,2524.0
입항환적,프랑스,2024,16343.75
입항환적,프랑스령 기아나,2024,18.0
입항환적,프랑스령 폴리네시아,2024,332.0
입항환적,피지,2024,1027.0
입항환적,핀란드,2024,11995.0
입항환적,필리핀,2024,106176.5
입항환적,헝가리,2024,11.0
입항환적,호주,2024,103292.5
입항환적,홍콩,2024,24723.0
출항환적,가나,2024,5390.5
출항환적,가봉,2024,1521.0
출항환적,가이아나,2024,4908.0
출항환적,감비아,2024,202.0
출항환적,과들루프,2024,594.0
출항환적,과테말라,2024,48794.25
출항환적,괌,2024,1848.25
출항환적,그레나다,2024,287.0
출항환적,그리스,2024,19253.75
출항환적,기니,2024,1860.0
출항환적,기니비사우,2024,84.0
출항환적,나미비아,2024,1557.0
출항환적,나우루,2024,172.0
출항환적,나이지리아,2024,5265.75
출항환적,남아프리카,2024,5918.0
출항환적,네덜란드,2024,19634.25
출항환적,노르웨이,2024,152.0
출항환적,뉴질랜드,2024,12149.0
출항환적,뉴칼레도니아,2024,1936.0
출항환적,니우에,2024,3.0
출항환적,니카라과,2024,8194.25
출항환적,대만,2024,68862.75
출항환적,대한민국,2024,195497.5
출항환적,덴마크,2024,511.0
출항환적,도미니카 공화국,2024,34217.25
출항환적,도미니카 연방,2024,170.0
출항환적,독일,2024,19545.75
출항환적,동티모르,2024,52.0
출항환적,라이베리아,2024,395.75
출항환적,라트비아,2024,38.0
출항환적,러시아,2024,150996.0
출항환적,레바논,2024,2475.5
출항환적,레위니옹,2024,119.0
출항환적,루마니아,2024,4639.25
출항환적,리비아,2024,2020.5
출항환적,리투아니아,2024,143.0
출항환적,마다가스카르,2024,167.0
출항환적,마르티니크,2024,376.0
출항환적,마샬 제도,2024,1458.0
출항환적,마요트,2024,3.0
출항환적,마카오,2024,1.0
출항환적,말레이시아,2024,57826.0
출항환적,멕시코,2024,478653.5
출항환적,모로코,2024,23764.5
출항환적,모리셔스,2024,174.25
출항환적,모리타니,2024,900.25
출항환적,모잠비크,2024,692.0
출항환적,몬세라트,2024,2.0
출항환적,몬테네그로,2024,210.0
출항환적,몰디브,2024,399.0
출항환적,몰타,2024,722.0
출항환적,미국,2024,1426496.25
출항환적,미국령 버진아일랜드,2024,34.0
출항환적,미얀마,2024,1807.25
출항환적,미크로네시아,2024,1816.0
출항환적,바누아투,2024,5616.0
출항환적,바레인,2024,332.0
출항환적,바베이도스,2024,998.0
출항환적,바하마,2024,152945.25
출항환적,방글라데시,2024,2248.0
출항환적,베냉,2024,486.0
출항환적,베네수엘라,2024,23001.5
출항환적,베트남,2024,117489.75
출항환적,벨기에,2024,6571.25
출항환적,벨리즈,2024,368.0
출항환적,북마리아나 제도,2024,473.25
출항환적,불가리아,2024,1929.25
출항환적,브라질,2024,60435.0
출항환적,브루나이,2024,4.0
출항환적,사모아,2024,3593.0
출항환적,사우디아라비아,2024,18295.25
출항환적,상투메 프린시페,2024,63.0
출항환적,세네갈,2024,2297.25
출항환적,세이셸,2024,28.0
출항환적,세인트 빈센트 그레나딘,2024,102.0
출항환적,세인트루시아,2024,354.0
출항환적,세인트키츠 네비스,2024,93.0
출항환적,소말리아,2024,118.0
출항환적,솔로몬제도,2024,603.0
출항환적,수단,2024,24.0
출항환적,수리남,2024,2978.25
출항환적,스리랑카,2024,1903.0
출항환적,스웨덴,2024,962.5
출항환적,스페인,2024,27987.0
출항환적,슬로베니아,2024,7971.25
출항환적,시리아,2024,929.5
출항환적,시에라 리온,2024,680.25
출항환적,신트마르턴,2024,2.0
출항환적,싱가포르,2024,62942.0
출항환적,아랍에미리트연합국,2024,56929.0
출항환적,아루바,2024,392.0
출항환적,아르헨티나,2024,2766.0
출항환적,아메리칸사모아,2024,1141.0
출항환적,아이슬란드,2024,7.0
출항환적,아이티,2024,2863.0
출항환적,아일랜드,2024,970.25
출항환적,알바니아,2024,377.0
출항환적,알제리,2024,3672.0
출항환적,앙골라,2024,1041.25
출항환적,앤티가 바부다,2024,192.0
출항환적,앤틸리스제도,2024,662.0
출항환적,앵귈라,2024,0.0
출항환적,에리트레아,2024,0.0
출항환적,에스토니아,2024,31.0
출항환적,에콰도르,2024,49313.75
출항환적,엘살바도르,2024,15971.25
출항환적,영국,2024,33756.0
출항환적,영국령 버진아일랜드,2024,76.0
출항환적,예멘,2024,38.0
출항환적,오만,2024,3935.0
