연도,월,국가명,수입,수출,환적,전체물동량
2025,3,몰디브,0.0,10.0,4.0,14.0
2025,3,몰타,320.0,11.0,87.0,418.0
2025,3,미국,91533.5,95406.0,204489.75,391429.25
2025,3,미국령 버진아일랜드,0.0,0.0,4.0,4.0
2025,3,미얀마,135.0,29.0,168.0,332.0
2025,3,미크로네시아,10.0,28.0,192.0,230.0
2025,3,바누아투,70.0,33.0,431.0,534.0
2025,3,바레인,166.0,60.0,195.0,421.0
2025,3,바베이도스,0.0,6.0,89.0,95.0
2025,3,바하마,0.0,640.0,18496.5,19136.5
2025,3,방글라데시,309.0,689.0,705.0,1703.0
2025,3,베냉,0.0,3.0,39.0,42.0
2025,3,베네수엘라,13.0,26.0,2037.0,2076.0
2025,3,베트남,15605.0,20327.0,34033.75,69965.75
2025,3,벨기에,4918.0,1701.0,1798.0,8417.0
2025,3,벨리즈,0.0,0.0,25.0,25.0
2025,3,북마리아나 제도,153.5,48.0,147.0,348.5
2025,3,불가리아,96.0,14.0,152.0,262.0
2025,3,브라질,3024.0,3654.0,8794.0,15472.0
2025,3,브루나이,2.0,0.0,0.0,2.0
2025,3,사모아,53.0,20.0,328.0,401.0
2025,3,사우디아라비아,2551.25,4529.25,2026.25,9106.75
2025,3,상투메 프린시페,0.0,0.0,0.0,0.0
2025,3,세네갈,101.0,58.0,45.5,204.5
2025,3,세이셸,0.0,21.0,2.0,23.0
2025,3,세인트 빈센트 그레나딘,0.0,0.0,2.0,2.0
2025,3,세인트루시아,0.0,2.0,18.0,20.0
2025,3,세인트키츠 네비스,0.0,0.0,0.0,0.0
2025,3,소말리아,3.0,0.0,2.0,5.0
2025,3,솔로몬제도,0.0,24.0,135.0,159.0
2025,3,수단,0.0,16.0,10.0,26.0
2025,3,수리남,20.0,0.0,503.0,523.0
2025,3,스리랑카,727.0,328.0,594.0,1649.0
2025,3,스웨덴,1327.0,13.0,2163.0,3503.0
2025,3,스페인,4913.25,2698.0,5059.25,12670.5
2025,3,슬로베니아,855.0,5415.0,2988.0,9258.0
2025,3,시리아,0.0,44.0,564.0,608.0
2025,3,시에라 리온,15.0,0.0,1.0,16.0
2025,3,싱가포르,4422.0,5113.5,8442.0,17977.5
2025,3,아랍에미리트연합국,2765.0,7878.5,5655.25,16298.75
2025,3,아루바,0.0,0.0,55.25,55.25
2025,3,아르헨티나,236.0,150.0,599.0,985.0
2025,3,아메리칸사모아,388.0,86.0,140.0,614.0
2025,3,아이슬란드,4.0,0.0,8.0,12.0
2025,3,아이티,0.0,8.0,224.0,232.0
2025,3,아일랜드,220.0,22.0,175.0,417.0
2025,3,알바니아,0.0,3.0,45.0,48.0
2025,3,알제리,2.0,126.0,106.0,234.0
2025,3,앙골라,8.0,9.0,230.0,247.0
2025,3,앤티가 바부다,0.0,0.0,17.0,17.0
2025,3,앤틸리스제도,4.0,1.0,22.0,27.0
2025,3,에스토니아,243.0,4.0,635.0,882.0
2025,3,에콰도르,1770.0,1814.0,7682.0,11266.0
2025,3,엘살바도르,102.0,83.0,1055.5,1240.5
2025,3,영국,2608.0,1459.0,1786.0,5853.0
2025,3,영국령 버진아일랜드,0.0,0.0,2.0,2.0
2025,3,예멘,33.0,11.0,12.0,56.0
2025,3,오만,184.0,388.25,567.0,1139.25
2025,3,오스트리아,55.0,0.0,0.0,55.0
2025,3,온두라스,69.0,22.0,1173.0,1264.0
2025,3,왈리스 푸투나,0.0,0.0,0.0,0.0
2025,3,요르단,192.0,135.0,113.0,440.0
2025,3,우루과이,31.0,10.0,283.0,324.0
2025,3,우크라이나,2.0,5.0,188.0,195.0
2025,3,원양어획지역,0.0,0.0,119.0,119.0
2025,3,이라크,1153.0,425.0,64.0,1642.0
2025,3,이란,1.0,377.0,6.0,384.0
2025,3,이스라엘,8577.75,733.0,1769.0,11079.75
2025,3,이집트,1231.0,3572.0,2020.25,6823.25
2025,3,이탈리아,5319.0,2462.0,5057.0,12838.0
2025,3,인도,9272.75,15716.75,11564.75,36554.25
2025,3,인도네시아,6614.5,7581.25,23261.25,37457.0
2025,3,일본,61035.0,38974.5,148451.5,248461.0
2025,3,자메이카,145.0,156.0,1153.0,1454.0
2025,3,적도 기니,1.0,4.0,0.0,5.0
2025,3,조지아,15.0,4.0,941.5,960.5
2025,3,중국,112255.25,120784.0,345430.25,578469.5
2025,3,지부티,16.0,18.0,238.0,272.0
2025,3,체코,8.0,0.0,0.0,8.0
2025,3,칠레,6352.0,2202.0,28911.5,37465.5
2025,3,카메룬,0.0,3.0,230.0,233.0
2025,3,카보 베르데,4.0,0.0,0.0,4.0
2025,3,카타르,1150.0,688.75,224.0,2062.75
2025,3,캄보디아,164.0,213.0,1983.0,2360.0
2025,3,캐나다,18185.5,10046.0,57826.75,86058.25
2025,3,케냐,96.0,210.0,528.0,834.0
2025,3,케이맨 제도,0.0,0.0,8.0,8.0
2025,3,코모로,0.0,0.0,0.0,0.0
2025,3,코스타리카,241.0,23.0,1351.5,1615.5
2025,3,코트디부아르,231.0,301.0,187.0,719.0
2025,3,콜롬비아,5225.0,3309.0,11713.0,20247.0
2025,3,콩고,4.0,0.0,0.0,4.0
2025,3,콩고 민주 공화국,12.0,5.0,0.0,17.0
2025,3,쿠바,4.0,76.0,719.0,799.0
2025,3,쿠웨이트,3.0,133.0,254.0,390.0
2025,3,쿡 제도,0.0,0.0,5.0,5.0
2025,3,퀴라소,0.0,0.0,58.0,58.0
2025,3,크로아티아,112.0,43.0,1112.5,1267.5
2025,3,키리바시,496.0,5.0,487.0,988.0
2025,3,키프로스,17.0,2.0,376.0,395.0
2025,3,탄자니아,693.0,154.0,240.0,1087.0
2025,3,태국,8231.0,8479.25,23479.75,40190.0
2025,3,토고,54.0,567.0,60.0,681.0
2025,3,통가,44.0,2.0,148.0,194.0
2025,3,투발루,0.0,0.0,2.0,2.0
2025,3,튀니지,13.0,56.0,17.0,86.0
2025,3,튀르키예,2742.5,8283.25,4609.5,15635.25
2025,3,트리니다드 토바고,24.0,5.0,727.0,756.0
2025,3,파나마,2443.25,3014.25,7086.5,12544.0
2025,3,파라과이,17.0,7.0,55.0,79.0
2025,3,파키스탄,1510.25,1943.0,810.0,4263.25
2025,3,파푸아 뉴기니,241.0,259.0,636.0,1136.0
2025,3,팔라우,2.0,15.0,12.0,29.0
2025,3,페로 제도,0.0,0.0,0.0,0.0
2025,3,페루,1399.0,1751.0,13344.25,16494.25
2025,3,포르투갈,225.0,87.0,232.0,544.0
2025,3,폴란드,972.25,1105.0,266.0,2343.25
2025,3,푸에르토리코,104.0,8.0,706.0,818.0
2025,3,프랑스,3001.25,1049.0,2220.25,6270.5
2025,3,프랑스령 기아나,0.0,0.0,7.0,7.0
2025,3,프랑스령 폴리네시아,217.0,97.0,117.0,431.0
2025,3,피지,76.0,41.0,615.0,732.0
2025,3,핀란드,1232.0,31.0,1767.0,3030.0
2025,3,필리핀,6848.0,5021.0,15913.0,27782.0
2025,3,헝가리,3.0,0.0,2.0,5.0
2025,3,호주,13754.0,4822.0,10567.0,29143.0
2025,3,홍콩,2863.0,3641.0,6185.25,12689.25
2025,4,가나,108.0,246.0,671.0,1025.0
2025,4,가봉,2.0,0.0,553.0,555.0
2025,4,가이아나,2.0,13.0,382.25,397.25
2025,4,감비아,10.0,0.0,3.0,13.0
2025,4,과들루프,0.0,7.0,46.0,53.0
2025,4,과테말라,399.0,439.0,4539.5,5377.5
2025,4,괌,191.0,234.0,927.75,1352.75
2025,4,그레나다,0.0,0.0,7.0,7.0
2025,4,그리스,139.0,732.0,552.0,1423.0
2025,4,기니,36.0,12.0,69.0,117.0
2025,4,기니비사우,0.0,0.0,6.0,6.0
2025,4,나미비아,0.0,0.0,344.0,344.0
2025,4,나우루,0.0,2.0,19.0,21.0
2025,4,나이지리아,60.0,434.0,480.0,974.0
2025,4,남아프리카,530.0,372.0,1791.0,2693.0
2025,4,네덜란드,6275.0,8267.0,7180.0,21722.0
2025,4,노르웨이,529.0,14.0,33.0,576.0
2025,4,뉴질랜드,2747.0,878.0,4253.0,7878.0
2025,4,뉴칼레도니아,159.0,15.0,311.0,485.0
2025,4,니카라과,8.0,22.0,750.0,780.0
2025,4,대만,7743.0,9453.0,8886.0,26082.0
2025,4,대한민국,6101.0,10105.25,27756.25,43962.5
2025,4,덴마크,1050.0,57.0,348.0,1455.0
2025,4,도미니카 공화국,452.0,181.0,2943.0,3576.0
2025,4,도미니카 연방,0.0,0.0,2.0,2.0
2025,4,독일,5405.5,5418.5,2634.5,13458.5
2025,4,동티모르,0.0,3.0,1.0,4.0
2025,4,라이베리아,1.0,0.0,19.0,20.0
2025,4,라트비아,458.0,11.0,152.0,621.0
2025,4,러시아,9778.0,9240.0,13135.0,32153.0
2025,4,레바논,87.0,51.0,524.75,662.75
2025,4,레위니옹,4.0,11.0,1.0,16.0
2025,4,루마니아,197.0,101.0,826.0,1124.0
2025,4,리비아,151.0,83.0,189.0,423.0
2025,4,리투아니아,215.0,64.0,92.0,371.0
2025,4,마다가스카르,51.0,7.0,96.0,154.0
2025,4,마르티니크,0.0,11.0,31.0,42.0
2025,4,마샬 제도,388.0,10.0,48.0,446.0
2025,4,마요트,0.0,0.0,0.0,0.0
2025,4,마카오,0.0,5.0,0.0,5.0
2025,4,말레이시아,6092.0,19653.5,14104.25,39849.75
2025,4,멕시코,11085.0,17905.0,38105.25,67095.25
2025,4,모로코,118.0,203.0,855.25,1176.25
2025,4,모리셔스,10.0,5.0,46.0,61.0
2025,4,모리타니,11.0,0.0,42.0,53.0
2025,4,모잠비크,48.0,94.0,275.0,417.0
2025,4,몬세라트,0.0,0.0,2.0,2.0
2025,4,몬테네그로,93.0,0.0,16.0,109.0
2025,4,몰디브,0.0,6.0,5.0,11.0
2025,4,몰타,608.0,1438.0,105.0,2151.0
2025,4,미국,80373.25,79815.5,191067.75,351256.5
2025,4,미국령 버진아일랜드,0.0,0.0,6.0,6.0
2025,4,미얀마,91.0,48.0,193.0,332.0
2025,4,미크로네시아,0.0,22.0,149.0,171.0
2025,4,바누아투,36.0,16.0,356.0,408.0
2025,4,바레인,523.0,66.0,538.0,1127.0
2025,4,바베이도스,0.0,1.0,77.25,78.25
2025,4,바하마,0.0,286.0,8348.0,8634.0
2025,4,방글라데시,213.0,668.0,621.0,1502.0
2025,4,베냉,0.0,22.0,39.0,61.0
2025,4,베네수엘라,4.0,65.0,3027.0,3096.0
2025,4,베트남,16690.0,21285.25,28911.25,66886.5
2025,4,벨기에,2610.0,1693.25,1022.25,5325.5
2025,4,벨리즈,0.0,24.0,2.0,26.0
2025,4,북마리아나 제도,266.75,67.0,443.0,776.75
2025,4,불가리아,174.0,28.0,139.0,341.0
2025,4,브라질,3202.0,4013.0,11798.0,19013.0
2025,4,브루나이,0.0,0.0,6.0,6.0
2025,4,사모아,51.0,16.0,260.0,327.0
2025,4,사우디아라비아,3132.0,4479.25,2460.0,10071.25
2025,4,상투메 프린시페,0.0,0.0,0.0,0.0
2025,4,세네갈,42.0,16.0,167.0,225.0
2025,4,세이셸,5.0,0.0,12.0,17.0
2025,4,세인트 빈센트 그레나딘,0.0,0.0,5.0,5.0
2025,4,세인트루시아,0.0,1.0,11.0,12.0
2025,4,세인트키츠 네비스,0.0,0.0,12.0,12.0
2025,4,소말리아,3.0,1.0,0.0,4.0
2025,4,솔로몬제도,212.0,23.0,71.0,306.0
2025,4,수단,0.0,7.0,8.0,15.0
2025,4,수리남,85.0,0.0,502.5,587.5
2025,4,스리랑카,361.0,261.0,510.25,1132.25
2025,4,스웨덴,1149.0,55.0,2549.0,3753.0
2025,4,스페인,5305.0,3360.25,7602.0,16267.25
2025,4,슬로베니아,1147.25,2724.0,1499.0,5370.25
2025,4,시리아,0.0,43.0,80.0,123.0
2025,4,시에라 리온,6.0,0.0,31.0,37.0
2025,4,싱가포르,4459.5,5589.25,6879.0,16927.75
2025,4,아랍에미리트연합국,6040.0,6590.75,8413.75,21044.5
2025,4,아루바,0.0,0.0,78.0,78.0
2025,4,아르헨티나,356.0,67.0,1297.0,1720.0
2025,4,아메리칸사모아,55.0,65.0,135.0,255.0
2025,4,아이슬란드,2.0,2.0,0.0,4.0
2025,4,아이티,0.0,4.0,307.0,311.0
2025,4,아일랜드,248.0,78.0,114.0,440.0
2025,4,알바니아,1.0,9.0,22.0,32.0
2025,4,알제리,2.0,173.0,530.75,705.75
2025,4,앙골라,1.0,21.0,112.0,134.0
2025,4,앤티가 바부다,0.0,0.0,16.0,16.0
2025,4,앤틸리스제도,2.0,1.0,25.25,28.25
2025,4,에스토니아,86.0,0.0,63.0,149.0
2025,4,에콰도르,2239.0,1843.0,8690.25,12772.25
2025,4,엘살바도르,67.0,45.0,1208.75,1320.75
2025,4,영국,1971.0,2575.0,1743.0,6289.0
2025,4,영국령 버진아일랜드,0.0,0.0,6.0,6.0
2025,4,예멘,43.0,8.0,9.0,60.0
2025,4,오만,392.0,273.5,572.25,1237.75
2025,4,오스트리아,6.0,0.0,4.0,10.0
2025,4,온두라스,73.0,32.0,935.0,1040.0
2025,4,왈리스 푸투나,0.0,0.0,1.0,1.0
2025,4,요르단,193.0,118.0,162.25,473.25
2025,4,우루과이,118.0,1.0,439.0,558.0
2025,4,우크라이나,2.0,44.0,102.0,148.0
2025,4,원양어획지역,0.0,0.0,101.0,101.0
2025,4,이라크,134.0,417.0,96.0,647.0
2025,4,이란,0.0,396.0,40.0,436.0
2025,4,이스라엘,941.0,1646.0,1081.0,3668.0
2025,4,이집트,394.0,723.0,1510.0,2627.0
2025,4,이탈리아,4853.5,3743.25,3464.25,12061.0
2025,4,인도,9770.0,16339.5,13374.0,39483.5
2025,4,인도네시아,6527.5,9667.25,21248.0,37442.75
2025,4,일본,61118.5,35789.0,142657.0,239564.5
2025,4,자메이카,230.0,142.0,3390.0,3762.0
2025,4,적도 기니,2.0,1.0,15.0,18.0
2025,4,조지아,19.0,10.0,907.0,936.0
2025,4,중국,120177.0,120629.25,379257.0,620063.25
2025,4,지부티,82.0,1.0,418.0,501.0
2025,4,체코,6.0,0.0,3.0,9.0
2025,4,칠레,8751.0,3739.0,37441.0,49931.0
2025,4,카메룬,1.0,63.0,132.0,196.0
2025,4,카보 베르데,0.0,0.0,3.0,3.0
2025,4,카타르,357.0,442.0,131.0,930.0
2025,4,캄보디아,134.0,293.0,1309.5,1736.5
2025,4,캐나다,6944.75,9405.25,46745.75,63095.75
2025,4,케냐,38.0,186.0,439.0,663.0
2025,4,케이맨 제도,0.0,0.0,19.0,19.0
2025,4,코모로,0.0,0.0,0.0,0.0
2025,4,코스타리카,176.0,53.0,2198.0,2427.0
2025,4,코트디부아르,128.0,166.0,521.0,815.0
2025,4,콜롬비아,6099.0,3071.0,13605.25,22775.25
2025,4,콩고,9.0,2.0,26.0,37.0
2025,4,콩고 민주 공화국,0.0,11.0,16.0,27.0
2025,4,쿠바,0.0,38.0,444.0,482.0
2025,4,쿠웨이트,22.0,145.0,284.0,451.0
2025,4,쿡 제도,0.0,0.0,10.0,10.0
2025,4,퀴라소,0.0,0.0,106.0,106.0
2025,4,크로아티아,102.0,21.0,577.0,700.0
2025,4,키리바시,2.0,0.0,23.0,25.0
2025,4,키프로스,7.0,10.0,166.0,183.0
2025,4,탄자니아,392.0,140.0,308.0,840.0
2025,4,태국,8472.75,8355.75,23152.75,39981.25
2025,4,토고,179.0,360.0,209.0,748.0
2025,4,통가,1.0,1.0,127.0,129.0
2025,4,투발루,0.0,0.0,2.0,2.0
2025,4,튀니지,38.0,85.0,50.0,173.0
2025,4,튀르키예,2389.75,7289.0,4138.0,13816.75
2025,4,트리니다드 토바고,40.0,23.0,850.25,913.25
2025,4,파나마,3508.0,3259.0,8266.25,15033.25
2025,4,파라과이,21.0,4.0,333.0,358.0
2025,4,파키스탄,1358.0,1936.0,1284.0,4578.0
2025,4,파푸아 뉴기니,428.0,31.0,311.0,770.0
2025,4,팔라우,2.0,6.0,32.0,40.0
2025,4,페로 제도,0.0,0.0,0.0,0.0
2025,4,페루,3841.0,1338.0,17919.75,23098.75
2025,4,포르투갈,245.0,149.0,158.0,552.0
2025,4,폴란드,1518.0,2019.0,284.0,3821.0
2025,4,푸에르토리코,110.0,9.0,1237.0,1356.0
2025,4,프랑스,2123.0,1632.0,2134.0,5889.0
2025,4,프랑스령 기아나,0.0,5.0,2.0,7.0
2025,4,프랑스령 폴리네시아,703.0,24.0,69.0,796.0
2025,4,피지,227.0,23.0,898.0,1148.0
2025,4,핀란드,915.0,16.0,844.0,1775.0
2025,4,필리핀,6764.0,3868.0,11258.5,21890.5
2025,4,헝가리,4.0,0.0,2.0,6.0
2025,4,호주,17969.0,6021.0,11645.0,35635.0
2025,4,홍콩,2705.0,3610.0,4083.0,10398.0
2025,5,가나,526.0,210.0,731.0,1467.0
2025,5,가봉,1.0,0.0,215.0,216.0
2025,5,가이아나,0.0,11.0,769.5,780.5
2025,5,감비아,29.0,0.0,0.0,29.0
2025,5,과들루프,0.0,3.0,86.0,89.0
2025,5,과테말라,256.0,334.0,3856.25,4446.25
2025,5,괌,1194.5,203.0,778.25,2175.75
2025,5,그레나다,0.0,2.0,19.0,21.0
2025,5,그리스,127.0,744.0,861.0,1732.0
2025,5,기니,18.0,0.0,198.0,216.0
2025,5,기니비사우,2.0,0.0,33.0,35.0
2025,5,나미비아,4.0,0.0,436.0,440.0
2025,5,나우루,0.0,0.0,34.0,34.0
2025,5,나이지리아,249.0,330.0,634.0,1213.0
2025,5,남아프리카,864.0,130.0,2526.0,3520.0
2025,5,네덜란드,6612.0,4969.0,3206.25,14787.25
2025,5,노르웨이,855.0,5.0,190.0,1050.0
2025,5,뉴질랜드,3359.0,2072.0,4361.0,9792.0
2025,5,뉴칼레도니아,243.0,55.0,437.0,735.0
2025,5,니카라과,19.0,16.0,777.5,812.5
2025,5,대만,8223.5,10026.25,11621.75,29871.5
2025,5,대한민국,5746.0,8707.0,31854.0,46307.0
2025,5,덴마크,876.0,33.0,493.0,1402.0
2025,5,도미니카 공화국,151.0,346.0,5101.25,5598.25
2025,5,도미니카 연방,0.0,0.0,20.0,20.0
2025,5,독일,6732.0,3477.5,3062.0,13271.5
2025,5,동티모르,0.0,3.0,4.0,7.0
2025,5,라이베리아,0.0,0.0,42.0,42.0
2025,5,라트비아,865.0,4.0,323.0,1192.0
2025,5,러시아,10691.0,8069.0,13741.0,32501.0
2025,5,레바논,20.0,92.0,416.25,528.25
2025,5,레위니옹,4.0,17.0,6.0,27.0
2025,5,루마니아,159.0,49.0,1034.0,1242.0
2025,5,리비아,47.0,148.0,226.0,421.0
2025,5,리투아니아,314.0,183.0,135.0,632.0
2025,5,마다가스카르,45.0,3.0,31.0,79.0
2025,5,마르티니크,1.0,8.0,79.0,88.0
2025,5,마샬 제도,374.0,31.0,115.0,520.0
2025,5,마요트,2.0,0.0,7.0,9.0
2025,5,마카오,0.0,0.0,0.0,0.0
2025,5,말레이시아,6259.0,16861.25,15918.5,39038.75
2025,5,멕시코,9305.0,16893.0,42126.25,68324.25
2025,5,모로코,186.0,171.0,568.25,925.25
2025,5,모리셔스,4.0,7.0,167.0,178.0
2025,5,모리타니,3.0,0.0,56.0,59.0
2025,5,모잠비크,28.0,64.0,112.0,204.0
2025,5,몬세라트,0.0,0.0,0.0,0.0
2025,5,몬테네그로,160.0,1.0,40.0,201.0
2025,5,몰디브,0.0,0.0,16.0,16.0
2025,5,몰타,2.0,2164.0,116.0,2282.0
2025,5,미국,80717.25,95155.75,196562.5,372435.5
2025,5,미국령 버진아일랜드,0.0,0.0,0.0,0.0
2025,5,미얀마,77.0,92.0,278.0,447.0
2025,5,미크로네시아,14.0,33.0,163.0,210.0
2025,5,바누아투,187.0,19.0,752.0,958.0
2025,5,바레인,236.0,58.0,123.0,417.0
2025,5,바베이도스,0.0,0.0,129.0,129.0
2025,5,바하마,629.0,151.0,18340.25,19120.25
2025,5,방글라데시,184.0,494.0,802.0,1480.0
2025,5,베냉,0.0,2.0,37.0,39.0
2025,5,베네수엘라,21.0,26.0,4185.0,4232.0
2025,5,베트남,16157.0,18802.5,36766.5,71726.0
2025,5,벨기에,4425.0,1504.0,1755.0,7684.0
2025,5,벨리즈,0.0,0.0,33.0,33.0
2025,5,볼리비아,0.0,0.0,2.0,2.0
2025,5,북마리아나 제도,45.0,37.0,65.0,147.0
2025,5,불가리아,55.0,18.0,188.0,261.0
2025,5,브라질,3746.0,3623.0,17781.0,25150.0
2025,5,브루나이,5.0,0.0,8.0,13.0
2025,5,사모아,906.0,4.0,492.0,1402.0
2025,5,사우디아라비아,2675.25,2811.5,2258.0,7744.75
2025,5,상투메 프린시페,0.0,0.0,0.0,0.0
2025,5,세네갈,73.0,104.0,161.0,338.0
2025,5,세이셸,6.0,0.0,0.0,6.0
2025,5,세인트 빈센트 그레나딘,0.0,0.0,14.0,14.0
2025,5,세인트루시아,0.0,0.0,41.0,41.0
2025,5,세인트키츠 네비스,0.0,1.0,10.0,11.0
2025,5,소말리아,14.0,4.0,26.0,44.0
2025,5,솔로몬제도,2.0,20.0,96.0,118.0
2025,5,수단,0.0,4.0,1.0,5.0
2025,5,수리남,46.0,4.0,493.0,543.0
2025,5,스리랑카,274.0,233.0,198.25,705.25
2025,5,스웨덴,1095.0,131.0,2154.0,3380.0
2025,5,스페인,4182.0,2270.0,6092.75,12544.75
2025,5,슬로베니아,562.5,4895.0,810.0,6267.5
2025,5,시리아,0.0,178.0,188.0,366.0
2025,5,시에라 리온,7.0,0.0,49.0,56.0
2025,5,싱가포르,3782.75,6808.5,9708.75,20300.0
2025,5,아랍에미리트연합국,7688.0,4965.0,5437.5,18090.5
2025,5,아루바,2.0,0.0,63.0,65.0
2025,5,아르헨티나,341.0,67.0,2159.0,2567.0
2025,5,아메리칸사모아,143.0,74.0,264.0,481.0
2025,5,아이슬란드,14.0,2.0,8.0,24.0
2025,5,아이티,4.0,6.0,444.0,454.0
2025,5,아일랜드,305.0,46.0,239.0,590.0
2025,5,알바니아,0.0,3.0,23.0,26.0
2025,5,알제리,1.0,117.0,737.0,855.0
2025,5,앙골라,0.0,19.0,318.0,337.0
2025,5,앤티가 바부다,2.0,0.0,17.0,19.0
2025,5,앤틸리스제도,4.0,1.0,26.0,31.0
2025,5,에스토니아,412.0,0.0,37.0,449.0
2025,5,에콰도르,1693.0,2073.0,7776.0,11542.0
2025,5,엘살바도르,135.0,34.0,1255.75,1424.75
2025,5,영국,1139.0,1889.0,1992.25,5020.25
2025,5,영국령 버진아일랜드,0.0,0.0,4.0,4.0
2025,5,예멘,83.0,4.0,26.0,113.0
2025,5,오만,305.0,326.0,826.0,1457.0
2025,5,오스트리아,0.0,0.0,0.0,0.0
2025,5,온두라스,131.0,30.0,2005.25,2166.25
2025,5,왈리스 푸투나,0.0,0.0,2.0,2.0
2025,5,요르단,325.0,73.0,51.0,449.0
2025,5,우루과이,95.0,6.0,559.0,660.0
2025,5,우크라이나,0.0,4.0,20.0,24.0
2025,5,원양어획지역,0.0,0.0,54.0,54.0
2025,5,이라크,378.0,214.0,122.25,714.25
2025,5,이란,0.0,285.0,27.0,312.0
2025,5,이스라엘,589.0,1707.0,879.0,3175.0
2025,5,이집트,1891.0,768.0,2338.0,4997.0
2025,5,이탈리아,4541.0,4217.0,3521.25,12279.25
2025,5,인도,8974.0,14078.25,12652.25,35704.5
2025,5,인도네시아,7738.5,7388.25,23563.75,38690.5
2025,5,일본,70776.0,37538.5,150218.25,258532.75
2025,5,자메이카,360.0,301.0,5596.75,6257.75
2025,5,적도 기니,0.0,3.0,0.0,3.0
2025,5,조지아,14.0,24.0,766.0,804.0
2025,5,중국,112787.25,125661.25,385913.5,624362.0
2025,5,지부티,144.0,50.0,377.0,571.0
2025,5,체코,1.0,0.0,2.0,3.0
2025,5,칠레,3956.0,4808.0,45372.0,54136.0
2025,5,카메룬,0.0,10.0,735.0,745.0
2025,5,카보 베르데,0.0,0.0,0.0,0.0
2025,5,카타르,468.0,219.25,363.0,1050.25
2025,5,캄보디아,171.0,296.0,1288.0,1755.0
2025,5,캐나다,13514.25,10066.75,51607.75,75188.75
2025,5,케냐,143.0,62.0,982.0,1187.0
2025,5,케이맨 제도,0.0,0.0,11.0,11.0
2025,5,코모로,0.0,0.0,3.0,3.0
2025,5,코스타리카,224.0,60.0,2159.25,2443.25
2025,5,코트디부아르,132.0,154.0,960.0,1246.0
2025,5,콜롬비아,5666.0,3441.0,13334.5,22441.5
2025,5,콩고,89.0,0.0,49.0,138.0
2025,5,콩고 민주 공화국,2.0,15.0,0.0,17.0
2025,5,쿠바,0.0,38.0,796.0,834.0
2025,5,쿠웨이트,215.0,64.0,123.0,402.0
2025,5,쿡 제도,0.0,0.0,9.0,9.0
2025,5,퀴라소,0.0,0.0,55.0,55.0
2025,5,크로아티아,53.0,108.0,273.0,434.0
2025,5,키리바시,273.0,10.0,460.0,743.0
2025,5,키프로스,11.0,15.0,137.0,163.0
2025,5,탄자니아,466.0,191.0,203.0,860.0
2025,5,태국,7077.0,7210.75,19674.25,33962.0
2025,5,토고,955.0,600.0,383.0,1938.0
2025,5,통가,47.0,2.0,391.0,440.0
2025,5,투발루,0.0,0.0,8.0,8.0
2025,5,튀니지,25.0,72.0,57.5,154.5
2025,5,튀르키예,5953.75,6366.0,7896.5,20216.25
2025,5,트리니다드 토바고,51.0,10.0,1306.0,1367.0
2025,5,파나마,2207.0,3806.0,11659.0,17672.0
2025,5,파라과이,5.0,3.0,319.0,327.0
2025,5,파키스탄,1415.0,2629.0,1240.0,5284.0
2025,5,파푸아 뉴기니,173.0,88.0,335.0,596.0
2025,5,팔라우,0.0,9.0,19.0,28.0
2025,5,페로 제도,4.0,0.0,0.0,4.0
2025,5,페루,4225.0,1871.0,18146.25,24242.25
2025,5,포르투갈,294.0,206.0,259.0,759.0
2025,5,폴란드,1912.0,1410.0,884.0,4206.0
2025,5,푸에르토리코,106.0,8.0,1028.25,1142.25
2025,5,프랑스,1420.5,929.0,1829.25,4178.75
2025,5,프랑스령 기아나,3.0,1.0,4.0,8.0
2025,5,프랑스령 폴리네시아,186.0,13.0,171.0,370.0
2025,5,피지,11.0,52.0,876.0,939.0
2025,5,핀란드,1368.0,12.0,1627.0,3007.0
2025,5,필리핀,6546.0,4535.5,12304.75,23386.25
2025,5,헝가리,0.0,0.0,0.0,0.0
2025,5,호주,11917.0,6978.25,11544.0,30439.25
2025,5,홍콩,2325.0,3816.0,5547.0,11688.0
2025,6,가나,467.0,330.0,492.0,1289.0
2025,6,가봉,0.0,2.0,144.0,146.0
2025,6,가이아나,0.0,8.0,287.0,295.0
2025,6,감비아,21.0,4.0,2.0,27.0
2025,6,과들루프,0.0,2.0,61.0,63.0
2025,6,과테말라,141.0,496.0,4268.0,4905.0
2025,6,괌,731.25,347.0,1485.25,2563.5
2025,6,그레나다,0.0,3.0,8.0,11.0
2025,6,그리스,201.25,655.0,495.0,1351.25
2025,6,기니,36.0,22.0,147.0,205.0
2025,6,기니비사우,0.0,0.0,1.0,1.0
2025,6,나미비아,18.0,3.0,437.0,458.0
2025,6,나우루,0.0,0.0,43.0,43.0
2025,6,나이지리아,114.0,269.0,969.0,1352.0
2025,6,남아프리카,816.0,193.0,875.0,1884.0
2025,6,네덜란드,7164.25,5982.0,4393.0,17539.25
2025,6,노르웨이,381.0,24.0,93.0,498.0
2025,6,뉴질랜드,2503.0,1465.0,5535.0,9503.0
2025,6,뉴칼레도니아,221.0,25.0,421.0,667.0
2025,6,니우에,0.0,0.0,4.0,4.0
2025,6,니카라과,10.0,3.0,788.75,801.75
2025,6,대만,6148.0,8883.5,7321.0,22352.5
2025,6,대한민국,9275.0,4010.0,28366.25,41651.25
2025,6,덴마크,1040.0,102.0,215.0,1357.0
