,,2024,,,,,,2025,,,,,,전년대비증감율(%),,,,,
,,12월,,,누계(01월~12월),,,12월,,,누계(01월~12월),,,12월,,,누계(01월~12월),,
입출항구분,국가명,계,적,공,계,적,공,계,적,공,계,적,공,증감_계,증감_적,증감_공,증감_계,증감_적,증감_공
,수단,,,,22.0,22.0,0.0,,,,3.0,3.0,0.0,,,,-86.36363636363636,-86.36363636363636,
,수리남,7.0,7.0,0.0,546.0,546.0,0.0,37.0,37.0,0.0,565.0,565.0,0.0,428.57142857142856,428.57142857142856,,3.4798534798534897,3.4798534798534897,
,스리랑카,250.0,249.0,1.0,3746.0,3331.0,415.0,213.0,213.0,0.0,5505.0,3285.0,2220.0,-14.800000000000002,-14.457831325301207,-100,46.956753870795524,-1.3809666766736672,434.93975903614455
,스웨덴,1256.0,1256.0,0.0,13873.5,13873.5,0.0,1191.0,1181.0,10.0,13429.0,13418.0,11.0,-5.175159235668792,-5.97133757961783,0,-3.2039499765740387,-3.283237827512886,0
,스위스,,,,2.0,2.0,0.0,,,,,,,,,,-100,-100,
,스페인,4276.0,2835.0,1441.0,49162.25,32107.0,17055.25,4983.0,2819.0,2164.0,56435.5,35779.75,20655.75,16.53414405986904,-0.5643738977072266,50.17349063150589,14.794379834120686,11.439094278506246,21.11080165931312
,슬로베니아,1332.0,1303.0,29.0,11190.75,11128.75,62.0,936.75,936.75,0.0,13194.5,12134.25,1060.25,-29.67342342342343,-28.108211818879514,-100,17.90541295266179,9.035156688756608,1610.0806451612905
,시리아,,,,2.0,2.0,0.0,,,,,,,,,,-100,-100,
,시에라 리온,17.0,17.0,0.0,145.0,145.0,0.0,14.0,14.0,0.0,129.0,129.0,0.0,-17.647058823529417,-17.647058823529417,,-11.03448275862069,-11.03448275862069,
,싱가포르,4299.25,2441.0,1858.25,59034.25,31757.25,27277.0,10040.5,2644.0,7396.5,51592.75,29947.25,21645.5,133.54073384892712,8.316263826300707,298.03578635813267,-12.605394326175057,-5.699485944154481,-20.645598856179205
,아랍에미리트연합국,6429.0,1432.0,4997.0,68071.0,15228.0,52843.0,5094.0,1237.0,3857.0,65254.0,15495.0,49759.0,-20.76528231451237,-13.61731843575419,-22.81368821292775,-4.138326159451166,1.7533490937746254,-5.836156160702455
,아루바,1.0,1.0,0.0,18.0,18.0,0.0,,,,10.0,10.0,0.0,-100,-100,,-44.44444444444444,-44.44444444444444,
